(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.0359, 0.3320]. Recommendation = [0.0, 0.6190, -0.0707], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.4848, 0.5420]. Recommendation = [0.0, 0.6190, -0.0707], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.1289, 0.7959]. Recommendation = [0.0, -0.4848, 0.5420], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.3763, 0.2274]. Recommendation = [0.0, -0.4848, 0.5420], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.8782, 0.4946]. Recommendation = [0.0, -0.3674, 0.4396], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.6677, 0.8926]. Recommendation = [0.0, -0.3763, 0.2274], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.1284, -0.0218]. Recommendation = [0.0, -0.3763, 0.2274], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.3445, 0.3846]. Recommendation = [0.0, -0.3763, 0.2274], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.6826, 0.2482]. Recommendation = [0.0, -0.3763, 0.2274], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.2099, 0.4775]. Recommendation = [0.0, -0.6142, 0.5684], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.5056, 0.0880]. Recommendation = [0.0, -0.6142, 0.5684], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.7242, 0.5849]. Recommendation = [0.0, -0.6142, 0.5684], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.1636, -0.0588]. Recommendation = [0.0, -0.3763, 0.2274], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.1562, 0.2197]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.4513, -0.0605]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.9091, 0.8460]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.1085, 0.1142]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -1.1938, 0.4236]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.5012, 0.7867]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.1939, 0.6507]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.5893, 0.3565]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.3238, 0.1023]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.8801, 1.1229]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.5713, 1.1380]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.4662, 0.7326]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.4683, 0.5300]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.7508, -0.0362]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.4919, 0.1061]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.4216, -0.1068]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, 0.1860, 0.4577]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.3674, 0.4396]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6190, -0.0707] = 435.5608, sampling [1.0, -0.0039, -0.2147]. Recommendation = [0.0, -0.1636, -0.0588], Current Cost = 5036.00, Rho = 1.000
