(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, -0.3700, -0.6536]. Recommendation = [0.0, -0.7047, -0.5167], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, -0.2619, -0.3600]. Recommendation = [0.0, -0.3700, -0.6536], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.0152, -0.5145]. Recommendation = [0.0, -0.2619, -0.3600], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, -0.1397, -0.4843]. Recommendation = [0.0, 0.0152, -0.5145], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.0811, -0.0906]. Recommendation = [0.0, 0.0152, -0.5145], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, -0.1356, -0.1151]. Recommendation = [0.0, 0.0811, -0.0906], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, -0.0343, -0.3481]. Recommendation = [0.0, -0.1356, -0.1151], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.3289, -0.2838]. Recommendation = [0.0, -0.1356, -0.1151], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.1814, 0.2291]. Recommendation = [0.0, -0.1356, -0.1151], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.2792, 0.0312]. Recommendation = [0.0, -0.1356, -0.1151], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, -0.0656, 0.0906]. Recommendation = [0.0, -0.1356, -0.1151], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.4102, 0.5957]. Recommendation = [0.0, 0.1382, 0.0584], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7047, -0.5167] = 350.7173, sampling [1.0, 0.4919, 0.2582]. Recommendation = [0.0, -0.1356, -0.1151], Current Cost = 5017.00, Rho = 1.000
