(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.4335, 0.8705]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.6964, 0.8100]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.5408, 0.6062]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.1553, 0.6643]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.0994, 0.9811]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.3441, 0.7088]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.5649, 0.7711]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.4630, 1.1274]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.7906, 1.0249]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.8163, 0.6767]. Recommendation = [0.0, 0.7197, 0.5630], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.2115, 0.5877]. Recommendation = [0.0, 0.7201, 0.7531], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.0353, 0.4493]. Recommendation = [0.0, 0.7201, 0.7531], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.0933, 0.7632]. Recommendation = [0.0, 0.7201, 0.7531], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.4300, 0.2995]. Recommendation = [0.0, 0.7201, 0.7531], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.1823, 0.4995]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, 0.1699, 0.2505]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.2791, 0.2941]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.1352, 0.1964]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.5229, 0.4346]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.5609, 0.7750]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7197, 0.5630] = 456.0177, sampling [1.0, -0.3957, 0.6415]. Recommendation = [0.0, 0.8163, 0.6767], Current Cost = 5025.00, Rho = 1.000
