(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.0625, 0.1914]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.2824, 0.4924]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.2053, 0.2486]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.1113, 0.6292]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.3598, -0.0340]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.0791, -0.0158]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.6234, 0.3874]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.5928, 0.8009]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.4107, 0.2578]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.3900, 0.2255]. Recommendation = [0.0, 0.3966, 0.0030], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.3840, 0.7212]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.1836, 0.3642]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.1171, -0.1845]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.1238, -0.0299]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.9249, 0.5712]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.7146, 0.0333]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.7235, 0.6504]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.2861, 0.1104]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.5918, -0.0425]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.3010, -0.2231]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.4165, -0.2615]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.0435, 0.3988]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.9418, 0.8609]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.9119, 0.2431]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.5362, 0.1195]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.5034, 0.5871]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.5874, 0.2673]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.3392, 0.4565]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.4785, 0.5514]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.6929, 1.2081]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.1487, 0.9013]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.7087, 0.9504]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.8138, 0.4669]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.0207, -0.2303]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.1953, 0.4967]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.2206, -0.1259]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.7196, 0.2471]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.4253, 0.9251]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.8385, 0.4247]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.5404, 0.4489]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.8569, 0.1039]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.6855, 0.6524]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.5549, 0.1220]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.5819, -0.2453]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.8218, 0.8082]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.4442, 1.0250]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.0552, 0.1405]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.5135, 0.3385]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.3123, 0.7316]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.1995, -0.3357]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.2429, -0.0488]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.7450, 0.3407]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.2199, 0.1784]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.1282, -0.4526]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.0673, 1.0381]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.8781, 1.0220]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.6915, 0.5295]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.1301, 0.0669]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.0845, 0.6128]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.6623, -0.2188]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.1999, 0.9106]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.9618, 0.6950]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.3761, -0.3984]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.0000, -0.1041]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.0257, 1.3078]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.0967, 1.1800]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.8771, 0.8145]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.6710, 0.8430]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.9532, 0.6469]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.0440, -0.3955]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.1910, -0.2854]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.8709, 1.5029]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -1.0722, 0.3880]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.7509, 1.0869]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -1.0438, 1.0460]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -1.1023, 0.8259]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.7683, 1.3621]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.4897, 1.2078]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.0366, 0.0310]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.2198, 1.2777]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 1.1357, 1.4663]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.6738, 0.1150]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.3057, -0.2349]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.4593, 0.3834]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -0.3408, 0.1657]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.4969, 0.2551]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.9057, 0.3942]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.5044, 1.5734]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, 0.7244, 0.7994]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -1.2491, 1.2995]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.3966, 0.0030] = 453.5548, sampling [1.0, -1.4482, 1.0066]. Recommendation = [0.0, 0.3900, 0.2255], Current Cost = 5095.00, Rho = 1.000
