(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.4561, 0.3484]. Recommendation = [0.0, 0.4952, -0.5254], Current Cost = 5005.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.0705, 0.2916]. Recommendation = [0.0, 0.4561, 0.3484], Current Cost = 5006.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.5842, 0.0451]. Recommendation = [0.0, 0.4561, 0.3484], Current Cost = 5007.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.3302, 0.7337]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5008.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.8460, 0.4152]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5009.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.9681, -0.0082]. Recommendation = [0.0, 0.7053, 0.2777], Current Cost = 5010.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.3840, -0.1139]. Recommendation = [0.0, 0.6567, 0.3861], Current Cost = 5011.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.6743, 0.7001]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5012.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.2702, 0.2454]. Recommendation = [0.0, 0.6914, 0.4419], Current Cost = 5013.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.6567, 0.3861]. Recommendation = [0.0, 0.2702, 0.2454], Current Cost = 5014.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.4441, 0.1360]. Recommendation = [0.0, 0.2702, 0.2454], Current Cost = 5015.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.1005, -0.0025]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5016.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.9480, 0.7256]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5017.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.6498, 1.0501]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5018.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, -0.1559, 0.6182]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5019.00, Rho = 0.999
(iter 10) [0.0, 0.4952, -0.5254] = 396.6514, sampling [1.0, 0.2224, 0.5038]. Recommendation = [0.0, 0.4441, 0.1360], Current Cost = 5020.00, Rho = 0.999
