(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.7786, 1.1264]. Recommendation = [0.0, 1.1760, 0.8591], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.2778, 0.8608]. Recommendation = [0.0, -0.7786, 1.1264], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.1525, 1.1984]. Recommendation = [0.0, -0.7786, 1.1264], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0885, 1.3264]. Recommendation = [0.0, -1.1525, 1.1984], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9174, 1.1889]. Recommendation = [0.0, -1.1525, 1.1984], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0988, 1.0569]. Recommendation = [0.0, -1.1525, 1.1984], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9002, 0.9718]. Recommendation = [0.0, -1.0988, 1.0569], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0290, 0.9537]. Recommendation = [0.0, -1.0988, 1.0569], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.2613, 1.2567]. Recommendation = [0.0, -1.0290, 0.9537], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9804, 0.8683]. Recommendation = [0.0, -1.0290, 0.9537], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.1080, 0.8965]. Recommendation = [0.0, -0.9804, 0.8683], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0387, 0.9078]. Recommendation = [0.0, -1.0387, 0.9078], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.8980, 0.8516]. Recommendation = [0.0, -1.0387, 0.9078], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0547, 0.8249]. Recommendation = [0.0, -1.0387, 0.9078], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9786, 0.7791]. Recommendation = [0.0, -1.0547, 0.8249], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.2370, 0.9027]. Recommendation = [0.0, -0.9786, 0.7791], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.8142, 0.8199]. Recommendation = [0.0, -0.9786, 0.7791], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9666, 0.7200]. Recommendation = [0.0, -0.9786, 0.7791], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9065, 0.6180]. Recommendation = [0.0, -0.9666, 0.7200], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.7534, 0.6765]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0004, 0.6462]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -1.0743, 0.6973]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.7368, 0.4871]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.9570, 0.4788]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.7865, 0.4194]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.8856, 0.3807]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.6665, 0.3697]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.5904, 0.4735]. Recommendation = [0.0, -0.9065, 0.6180], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.5939, 0.5839]. Recommendation = [0.0, -0.5904, 0.4735], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.4770, 0.5193]. Recommendation = [0.0, -0.5939, 0.5839], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.3855, 0.4035]. Recommendation = [0.0, -0.4770, 0.5193], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.4921, 0.2683]. Recommendation = [0.0, -0.3855, 0.4035], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.4184, 0.4886]. Recommendation = [0.0, -0.3855, 0.4035], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.2158, 0.3855]. Recommendation = [0.0, -0.3855, 0.4035], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.2563, 0.1975]. Recommendation = [0.0, -0.3855, 0.4035], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.3429, 0.1156]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.1745, 0.2402]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.1175, 0.1867]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.4284, 0.0285]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.6095, 0.1659]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.0031, 0.2928]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.1429, -0.0008]. Recommendation = [0.0, -0.2563, 0.1975], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.2828, -0.0329]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.1101, -0.0101]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.0755, 0.1182]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.0958, -0.0319]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.0804, -0.0981]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.0019, 0.0566]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.2101, -0.1663]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.5724, 0.6923]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3129, 0.5247]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.7504, 0.9519]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.8030, 0.7687]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.9091, 0.8828]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.8553, 0.6839]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.9058, 0.7227]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.7209, 0.6099]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.6865, 0.5060]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3212, 0.2812]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.2301, 0.1325]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3730, 0.3144]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.2893, 0.3633]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.4131, 0.4299]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3610, 0.2330]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.4114, 0.2319]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.4273, 0.1778]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3905, 0.0872]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3168, 0.0529]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.2376, -0.0934]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.6131, 0.2384]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.1106, 0.2070]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.6271, 0.5341]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.3556, 0.0337]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.1561, 0.3786]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.0094, -0.2839]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.3334, -0.1807]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.5278, 0.8913]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, -0.5604, 0.2890]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 1.1760, 0.8591] = 428.8264, sampling [1.0, 0.7026, 0.5422]. Recommendation = [0.0, -0.1429, -0.0008], Current Cost = 5083.00, Rho = 1.000
