(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.0070, 1.1694]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, -0.5591, 1.0317]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, -0.4592, 1.5514]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, -0.1606, 0.6636]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.2550, 0.6690]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.0824, 0.6646]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.6592, 0.8372]. Recommendation = [0.0, -0.0315, 0.4574], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.6542, 0.5853]. Recommendation = [0.0, 0.6592, 0.8372], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.1418, 0.9901]. Recommendation = [0.0, 0.6542, 0.5853], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.9289, 0.6506]. Recommendation = [0.0, 0.6696, 0.6312], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.8197, 1.2888]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.7830, 0.9709]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.3320, 0.7675]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.5184, 0.4215]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.7919, 0.7539]. Recommendation = [0.0, 0.8097, 0.7086], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.5631, 0.6781]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.3004, 1.5949]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.1733, 1.2635]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.9353, 1.8895]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.4678, 1.3586]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.0214, 1.1620]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.1986, 1.5058]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.8918, 0.4060]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.7073, 0.3520]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.2862, 0.3288]. Recommendation = [0.0, 0.7919, 0.7539], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.4190, 0.5788]. Recommendation = [0.0, 0.2862, 0.3288], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.5506, 1.0729]. Recommendation = [0.0, 0.2862, 0.3288], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 1.1531, 1.1105]. Recommendation = [0.0, 0.2862, 0.3288], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.0315, 0.4574] = 434.4029, sampling [1.0, 0.7281, 0.6914]. Recommendation = [0.0, 0.2862, 0.3288], Current Cost = 5033.00, Rho = 1.000
