(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.0103, 0.0269]. Recommendation = [0.0, -0.1498, -0.3453], Current Cost = 5005.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.0930, -0.1492]. Recommendation = [0.0, -0.0103, 0.0269], Current Cost = 5006.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.0593, -0.0996]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5007.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.2071, 0.3614]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5008.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.1334, 0.1669]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5009.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.4861, 0.5951]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5010.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.3909, 0.3239]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5011.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.2640, 0.0212]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5012.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.2721, 0.2112]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5013.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.1942, -0.0362]. Recommendation = [0.0, -0.0930, -0.1492], Current Cost = 5014.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.1383, 0.3582]. Recommendation = [0.0, -0.1942, -0.0362], Current Cost = 5015.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.0184, 0.2041]. Recommendation = [0.0, -0.1942, -0.0362], Current Cost = 5016.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, 0.2713, 0.5724]. Recommendation = [0.0, -0.1942, -0.0362], Current Cost = 5017.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.1069, 0.0440]. Recommendation = [0.0, -0.1942, -0.0362], Current Cost = 5018.00, Rho = 0.990
(iter 10) [0.0, -0.1498, -0.3453] = 441.4511, sampling [1.0, -0.2579, 0.0953]. Recommendation = [0.0, -0.1942, -0.0362], Current Cost = 5019.00, Rho = 0.990
