(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, 0.0221, -0.2534]. Recommendation = [0.0, 0.3511, -0.3072], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, 0.0892, -0.0643]. Recommendation = [0.0, 0.0221, -0.2534], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.1633, -0.1030]. Recommendation = [0.0, 0.0221, -0.2534], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.1313, 0.1304]. Recommendation = [0.0, -0.1633, -0.1030], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.3990, 0.0611]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.4694, 0.3834]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.3182, 0.2241]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.2562, 0.4500]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.7713, 0.7169]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.7351, 0.2458]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -1.1537, 1.2015]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -0.8475, 1.0741]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3511, -0.3072] = 437.3521, sampling [1.0, -1.1506, 0.7054]. Recommendation = [0.0, -0.1408, 0.0008], Current Cost = 5017.00, Rho = 1.000
