(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.3068, 0.5129]. Recommendation = [0.0, -0.2266, 0.3913], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, -0.0673, 0.6099]. Recommendation = [0.0, -0.0800, 0.4700], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.4099, 0.1032]. Recommendation = [0.0, 0.3068, 0.5129], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.7529, 0.2378]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.1292, 0.1893]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.7868, 0.8055]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.6049, 0.4469]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.4473, 0.9986]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 1.0507, 0.6709]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.5760, -0.1219]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.4540, 0.2661]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.5967, 0.6582]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.2958, -0.0947]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.9693, 1.0810]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2266, 0.3913] = 443.2358, sampling [1.0, 0.5376, 0.1052]. Recommendation = [0.0, 0.4099, 0.1032], Current Cost = 5019.00, Rho = 1.000
