(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.0243, 1.0604]. Recommendation = [0.0, 0.5243, 1.1564], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.3145, 1.0373]. Recommendation = [0.0, 0.5243, 1.1564], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.3014, 1.0246]. Recommendation = [0.0, 0.5243, 1.1564], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.2825, 1.2266]. Recommendation = [0.0, 0.5243, 1.1564], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.2182, 1.2571]. Recommendation = [0.0, 0.5243, 1.1564], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0473, 0.7504]. Recommendation = [0.0, 0.5243, 1.1564], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.1721, 0.7440]. Recommendation = [0.0, -0.0473, 0.7504], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.0591, 0.6580]. Recommendation = [0.0, -0.0473, 0.7504], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0911, 0.5580]. Recommendation = [0.0, 0.0591, 0.6580], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.1103, 0.4647]. Recommendation = [0.0, 0.0591, 0.6580], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.2689, 0.5748]. Recommendation = [0.0, 0.1103, 0.4647], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.3994, 0.7363]. Recommendation = [0.0, 0.1103, 0.4647], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.2135, 0.4250]. Recommendation = [0.0, 0.1103, 0.4647], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0043, 0.2253]. Recommendation = [0.0, 0.2135, 0.4250], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.1615, 0.2712]. Recommendation = [0.0, 0.2135, 0.4250], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.1522, 0.3899]. Recommendation = [0.0, 0.2135, 0.4250], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.2101, 0.2742]. Recommendation = [0.0, 0.2135, 0.4250], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.2922, 0.4401]. Recommendation = [0.0, -0.2101, 0.2742], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.2266, 0.0454]. Recommendation = [0.0, -0.2101, 0.2742], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.2535, 0.1843]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0608, -0.0379]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0099, 0.0896]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.1876, -0.1452]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.3420, -0.0286]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.4653, 0.2671]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.4303, 0.3525]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0223, -0.1960]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.0790, -0.1042]. Recommendation = [0.0, -0.1232, -0.1130], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.1232, -0.1130]. Recommendation = [0.0, -0.1232, -0.1130], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.1195, -0.3540]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.2302, -0.2480]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.3954, 0.5538]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.1153, 0.1411]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.0176, -0.0794]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.5657, 0.5101]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.4763, 0.6676]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, -0.5485, 0.3444]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.1161, -0.3159]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.2018, -0.0016]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.5243, 1.1564] = 378.3688, sampling [1.0, 0.3171, 0.2620]. Recommendation = [0.0, -0.2266, 0.0454], Current Cost = 5044.00, Rho = 1.000
