(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.7775, 0.9184]. Recommendation = [0.0, -0.3508, -0.5064], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.4621, 0.3973]. Recommendation = [0.0, -0.7775, 0.9184], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.4943, 0.0722]. Recommendation = [0.0, -0.4621, 0.3973], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.3322, 0.7827]. Recommendation = [0.0, -0.4621, 0.3973], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -1.2172, 1.1211]. Recommendation = [0.0, -0.4621, 0.3973], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.6683, 0.6208]. Recommendation = [0.0, -0.4621, 0.3973], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.8882, 1.3512]. Recommendation = [0.0, -0.4621, 0.3973], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.2195, 0.1827]. Recommendation = [0.0, -0.4621, 0.3973], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.2688, -0.0772]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.2558, 0.3481]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.3240, 0.1520]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.5412, -0.2077]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -1.2145, 0.7447]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.5556, 0.2562]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.0571, 0.3189]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.1278, 0.0282]. Recommendation = [0.0, -0.2195, 0.1827], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.2728, 0.0434]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.4482, 1.2864]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.9849, 0.9473]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -1.1517, 1.4583]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.7226, 0.4048]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -1.0525, 1.2202]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.3972, 0.2954]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -1.4193, 1.2630]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.0309, -0.0257]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.0523, -0.2629]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.2675, -0.3553]. Recommendation = [0.0, -0.1209, 0.0110], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.1654, 0.2279]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.1421, -0.0899]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.1445, 0.5318]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.0828, 0.5690]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.2902, 0.1007]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.4416, 0.5160]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.5368, 0.2360]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.4487, 0.1227]. Recommendation = [0.0, -0.1278, 0.0282], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.3841, 0.1107]. Recommendation = [0.0, 0.4487, 0.1227], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.2974, -0.0234]. Recommendation = [0.0, 0.3841, 0.1107], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, 0.2926, 0.8306]. Recommendation = [0.0, 0.3841, 0.1107], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3508, -0.5064] = 414.8531, sampling [1.0, -0.7157, 0.0069]. Recommendation = [0.0, 0.3841, 0.1107], Current Cost = 5043.00, Rho = 1.000
