(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.3240, 0.2555]. Recommendation = [0.0, 0.6247, -0.2894], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.4233, -0.0254]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.0516, 0.0982]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.0539, 0.4487]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.2265, -0.0833]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.2184, 0.3972]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.4892, 0.1459]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.4120, 0.5422]. Recommendation = [0.0, 0.4084, 0.0302], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.2455, 0.5966]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.0310, 0.2897]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.4012, 0.2974]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.4323, -0.1241]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.6044, 0.0020]. Recommendation = [0.0, 0.3240, 0.2555], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.5679, 0.2597]. Recommendation = [0.0, 0.4084, 0.0302], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.0158, -0.1672]. Recommendation = [0.0, 0.3931, 0.2622], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.1151, 0.0092]. Recommendation = [0.0, 0.3931, 0.2622], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.2953, 0.2838]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.1310, 0.2248]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.2044, 0.5531]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.3372, 0.0744]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.1910, -0.2112]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.1084, -0.2968]. Recommendation = [0.0, -0.0906, -0.0937], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, 0.2783, -0.2423]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.3680, -0.1444]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.4439, 0.2392]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.5811, 0.6420]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.3893, 0.3954]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.7361, 0.3099]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.5482, 0.0595]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.4359, 0.8779]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.4008, 0.6339]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.8782, 0.6981]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.7344, 0.4828]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.8407, 0.9819]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.1746, 1.2415]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.1377, 0.9555]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.8237, 1.2646]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.9903, 1.1266]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.1717, 1.4951]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.4472, 1.2584]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.0864, 0.4931]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.0581, 0.7718]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.0606, 0.8333]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.6402, 1.0817]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.0056, 1.4140]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.9589, 0.8617]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -1.4122, 1.5177]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.7604, 0.8922]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.1789, -0.5073]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.8492, -0.0323]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.5428, -0.3436]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.9103, 0.2955]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.6689, 0.1524]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.3244, -0.3174]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6247, -0.2894] = 409.9640, sampling [1.0, -0.0243, -0.3475]. Recommendation = [0.0, -0.1151, 0.0092], Current Cost = 5059.00, Rho = 1.000
