(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.1608, 0.1927]. Recommendation = [0.0, -0.5092, -0.5713], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, -0.1716, -0.1392]. Recommendation = [0.0, 0.1608, 0.1927], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, -0.2564, 0.5471]. Recommendation = [0.0, -0.1716, -0.1392], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.6605, 0.5328]. Recommendation = [0.0, -0.1716, -0.1392], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.1547, 0.6739]. Recommendation = [0.0, 0.6605, 0.5328], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 1.0296, 1.1638]. Recommendation = [0.0, 0.6605, 0.5328], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 1.0193, 0.7434]. Recommendation = [0.0, 1.0296, 1.1638], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.3437, -0.1851]. Recommendation = [0.0, 1.0296, 1.1638], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.6584, 1.3472]. Recommendation = [0.0, 1.0296, 1.1638], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.5923, 0.1707]. Recommendation = [0.0, 1.0296, 1.1638], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, -0.2628, 0.1792]. Recommendation = [0.0, 1.0296, 1.1638], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.7378, 0.8398]. Recommendation = [0.0, -0.1015, 0.2067], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 1.4503, 1.3854]. Recommendation = [0.0, -0.1015, 0.2067], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 1.4442, 0.8693]. Recommendation = [0.0, -0.1015, 0.2067], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, -0.5690, 0.0473]. Recommendation = [0.0, -0.1015, 0.2067], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, -0.2486, 1.1404]. Recommendation = [0.0, -0.1422, 0.0256], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, 0.3148, 0.4527]. Recommendation = [0.0, -0.1422, 0.0256], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5092, -0.5713] = 385.0302, sampling [1.0, -0.0414, -0.4003]. Recommendation = [0.0, -0.1422, 0.0256], Current Cost = 5022.00, Rho = 1.000
