(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.5313, 0.9438]. Recommendation = [0.0, -1.1069, 0.7426], Current Cost = 5005.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.1616, 0.7610]. Recommendation = [0.0, -1.1069, 0.7426], Current Cost = 5006.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.2133, 0.5510]. Recommendation = [0.0, -1.1069, 0.7426], Current Cost = 5007.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.7982, 0.7545]. Recommendation = [0.0, -1.1069, 0.7426], Current Cost = 5008.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.3072, 0.2026]. Recommendation = [0.0, -0.7982, 0.7545], Current Cost = 5009.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.4486, 0.4177]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5010.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.0871, 0.3039]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5011.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.5558, 0.0310]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5012.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.3301, -0.1842]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5013.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.6868, -0.1623]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5014.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.5180, 0.1649]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5015.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.2162, 0.4754]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5016.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.7309, 0.2775]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5017.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.6641, 0.6428]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5018.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.4700, 0.6257]. Recommendation = [0.0, 0.3072, 0.2026], Current Cost = 5019.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.6250, 0.4675]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5020.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.0956, 0.0756]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5021.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.4371, 0.0272]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5022.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.0673, 1.3244]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5023.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.6047, 0.6363]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5024.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.1744, 0.2125]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5025.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.4899, 0.4777]. Recommendation = [0.0, 0.4371, 0.0272], Current Cost = 5026.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.0696, 0.3682]. Recommendation = [0.0, 0.4371, 0.0272], Current Cost = 5027.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.3934, 0.1774]. Recommendation = [0.0, 0.4371, 0.0272], Current Cost = 5028.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.4342, 0.6445]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5029.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.3545, -0.0471]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5030.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.3713, 0.2212]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5031.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.3405, 0.4106]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5032.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.1531, -0.0133]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5033.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.0275, -0.2008]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5034.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.1812, -0.1016]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5035.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.3685, -0.4469]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5036.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.0518, 0.1173]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5037.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.7602, 0.4465]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5038.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.8426, 0.6156]. Recommendation = [0.0, 0.3934, 0.1774], Current Cost = 5039.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.7111, 0.8804]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5040.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.8336, 0.4854]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5041.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 1.0035, 0.7854]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5042.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.8565, 0.8268]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5043.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.7004, 0.7337]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5044.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.5021, 0.8348]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5045.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.8838, 0.6811]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5046.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.3074, 0.1139]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5047.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.4174, 0.3265]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5048.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.7418, 0.6330]. Recommendation = [0.0, 0.8426, 0.6156], Current Cost = 5049.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.9672, 1.0438]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5050.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.8584, 0.9122]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5051.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.6134, 0.3976]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5052.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.7381, 1.1001]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5053.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.4745, -0.1756]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5054.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.7856, -0.5717]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5055.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.9556, 0.6905]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5056.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.1382, -0.2198]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5057.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.0779, -0.3201]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5058.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.8927, 0.9694]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5059.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 1.0520, 0.5967]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5060.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, 0.6234, 0.3790]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5061.00, Rho = 0.999
(iter 10) [0.0, -1.1069, 0.7426] = 428.5691, sampling [1.0, -0.2803, -0.1355]. Recommendation = [0.0, 0.7418, 0.6330], Current Cost = 5062.00, Rho = 0.999
