(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.4146, 0.0695]. Recommendation = [0.0, 1.0501, -0.0416], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.5175, 0.4893]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.0601, 0.4465]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.0741, 0.0198]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.3739, -0.4512]. Recommendation = [0.0, 0.2116, 0.2745], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.6810, -0.1090]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.6961, 0.2185]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.2465, 0.3281]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.2661, 0.8164]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.2900, -0.2010]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.2478, -0.1901]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.2712, 0.2377]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.4017, 0.6141]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.1834, 1.0084]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.1352, 0.6262]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.1419, -0.6385]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.0504, -0.4218]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.5848, 0.1619]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.5034, -0.3726]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.2667, -0.0038]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.7638, 0.5904]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.7304, 1.0026]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.4711, 0.8718]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.6036, 0.3642]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.4855, -0.0690]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.0934, 0.1584]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, -0.0671, -0.1999]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.7543, 0.7088]. Recommendation = [0.0, 0.4146, 0.0695], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.5698, 1.0703]. Recommendation = [0.0, 0.7543, 0.7088], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.9206, 0.4985]. Recommendation = [0.0, 0.7543, 0.7088], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.0501, -0.0416] = 325.3247, sampling [1.0, 0.1791, 1.2858]. Recommendation = [0.0, 0.7543, 0.7088], Current Cost = 5035.00, Rho = 1.000
