(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.6456, -0.2295]. Recommendation = [0.0, 0.8227, -0.1544], Current Cost = 5005.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.4880, -0.1887]. Recommendation = [0.0, 0.6456, -0.2295], Current Cost = 5006.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.2236, -0.1798]. Recommendation = [0.0, 0.4880, -0.1887], Current Cost = 5007.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.1970, -0.2725]. Recommendation = [0.0, 0.4880, -0.1887], Current Cost = 5008.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.4159, -0.4248]. Recommendation = [0.0, 0.4880, -0.1887], Current Cost = 5009.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.2582, -0.0795]. Recommendation = [0.0, 0.4880, -0.1887], Current Cost = 5010.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.5170, -0.1487]. Recommendation = [0.0, 0.2582, -0.0795], Current Cost = 5011.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.4539, 0.0137]. Recommendation = [0.0, 0.5170, -0.1487], Current Cost = 5012.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.2908, 0.0574]. Recommendation = [0.0, 0.4539, 0.0137], Current Cost = 5013.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.3716, 0.1286]. Recommendation = [0.0, 0.4539, 0.0137], Current Cost = 5014.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.3927, 0.1510]. Recommendation = [0.0, 0.3716, 0.1286], Current Cost = 5015.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.2309, 0.1642]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5016.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.3243, 0.2465]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5017.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.2876, 0.2235]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5018.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.5632, 0.0767]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5019.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.0276, -0.0169]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5020.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.0201, 0.2020]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5021.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.2507, 0.3550]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5022.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.5697, -0.0262]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5023.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.1791, 0.3769]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5024.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.5527, 0.2060]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5025.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, 0.3074, 0.4007]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5026.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.0468, -0.0343]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5027.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.0951, 0.1092]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5028.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.2214, 0.0058]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5029.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.1946, -0.1376]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5030.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.2519, -0.0740]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5031.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.3085, 0.0913]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5032.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.2747, 0.2328]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5033.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.3502, 0.1879]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5034.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.0693, 0.3384]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5035.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.1275, -0.2866]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5036.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.3768, 0.2681]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5037.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.5083, 0.1256]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5038.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.4406, 0.2536]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5039.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.4010, 0.3732]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5040.00, Rho = 0.999
(iter 10) [0.0, 0.8227, -0.1544] = 387.1715, sampling [1.0, -0.2146, 0.4697]. Recommendation = [0.0, 0.3927, 0.1510], Current Cost = 5041.00, Rho = 0.999
