(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.0929, 0.4713]. Recommendation = [0.0, -0.4620, -0.0639], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.1437, 0.0613]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.6441, 1.1096]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.1941, 0.0386]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.0864, -0.1750]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.3421, 0.4721]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.1137, 0.2857]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.0441, 1.0256]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.3487, 0.1942]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.0485, 1.4610]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.1827, -0.2273]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.5448, 0.3917]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.1872, 1.0379]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.3310, 1.3081]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.8641, 0.6597]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.6591, 0.7504]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.2454, -0.0488]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.0200, 0.8603]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.3085, 0.2473]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.0135, 1.1800]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.0198, 0.1717]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.5135, 0.2838]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.1066, -0.3573]. Recommendation = [0.0, -0.1702, 0.0511], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.5206, 0.5721]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.4893, 0.1270]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.3044, 0.0901]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.8913, 0.3992]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.9220, 1.7667]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.4076, -0.1401]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.1443, -0.0564]. Recommendation = [0.0, -0.1437, 0.0613], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.7959, 0.5060]. Recommendation = [0.0, -0.1443, -0.0564], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.7750, 0.2276]. Recommendation = [0.0, -0.1443, -0.0564], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.2097, -0.2396]. Recommendation = [0.0, -0.1443, -0.0564], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.8356, 0.9732]. Recommendation = [0.0, -0.1443, -0.0564], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.2234, 0.1413]. Recommendation = [0.0, -0.1443, -0.0564], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.1490, 0.4581]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.1524, 0.6540]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.4147, 0.3064]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.2181, 0.3357]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.4426, 0.2094]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.4005, 0.1062]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.2741, 1.5937]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.0294, -0.2813]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.5223, 0.4896]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.7418, 0.6602]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.3500, -0.0416]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.6523, 0.1880]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.2787, 0.5221]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, -0.3760, 0.6645]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 1.1145, 1.3125]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4620, -0.0639] = 446.4738, sampling [1.0, 0.8757, 1.3196]. Recommendation = [0.0, -0.2234, 0.1413], Current Cost = 5055.00, Rho = 1.000
