(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.4030, 0.6071]. Recommendation = [0.0, -0.3908, -0.0969], Current Cost = 5005.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.6074, 0.8877]. Recommendation = [0.0, -0.3908, -0.0969], Current Cost = 5006.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.6725, 0.5593]. Recommendation = [0.0, -0.3908, -0.0969], Current Cost = 5007.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.3974, 0.1863]. Recommendation = [0.0, -0.5907, 0.6221], Current Cost = 5008.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.0451, 1.0242]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5009.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.0738, 0.5633]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5010.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.6435, 1.3429]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5011.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.2713, 0.3677]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5012.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.4106, 1.1807]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5013.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.2452, 0.8508]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5014.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.5603, 0.4179]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5015.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.1881, 0.1669]. Recommendation = [0.0, -0.3974, 0.1863], Current Cost = 5016.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.5995, 1.7986]. Recommendation = [0.0, -0.3008, 0.1991], Current Cost = 5017.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.8598, 0.8063]. Recommendation = [0.0, -0.3008, 0.1991], Current Cost = 5018.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.3937, 0.8247]. Recommendation = [0.0, -0.3008, 0.1991], Current Cost = 5019.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.0420, 0.2630]. Recommendation = [0.0, -0.3008, 0.1991], Current Cost = 5020.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.2326, 0.5037]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5021.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 1.0510, 1.1485]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5022.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.6996, 1.0219]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5023.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.8940, 1.3737]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5024.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.6127, 0.6273]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5025.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.9087, 0.8448]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5026.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 1.2729, 1.3564]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5027.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.0953, -0.0003]. Recommendation = [0.0, -0.2614, 0.2233], Current Cost = 5028.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.4642, 0.3426]. Recommendation = [0.0, -0.2422, 0.1370], Current Cost = 5029.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.2188, 0.1949]. Recommendation = [0.0, -0.2422, 0.1370], Current Cost = 5030.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.4466, 0.5642]. Recommendation = [0.0, -0.2422, 0.1370], Current Cost = 5031.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.8634, 1.0284]. Recommendation = [0.0, -0.2422, 0.1370], Current Cost = 5032.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, -0.2937, 0.0052]. Recommendation = [0.0, -0.2422, 0.1370], Current Cost = 5033.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 1.0425, 1.3953]. Recommendation = [0.0, -0.1178, 0.0701], Current Cost = 5034.00, Rho = 0.996
(iter 10) [0.0, -0.3908, -0.0969] = 448.1376, sampling [1.0, 0.8375, 0.5477]. Recommendation = [0.0, -0.1178, 0.0701], Current Cost = 5035.00, Rho = 0.996
