(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.5258, 0.9415]. Recommendation = [0.0, 0.6610, 0.9378], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.6825, 1.0977]. Recommendation = [0.0, 0.6610, 0.9378], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.7543, 1.0050]. Recommendation = [0.0, 0.6610, 0.9378], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.7734, 0.9321]. Recommendation = [0.0, 0.6610, 0.9378], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.3817, 1.0835]. Recommendation = [0.0, 0.7734, 0.9321], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.8352, 1.1293]. Recommendation = [0.0, 0.7734, 0.9321], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.9348, 1.0183]. Recommendation = [0.0, 0.7734, 0.9321], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.9238, 0.8772]. Recommendation = [0.0, 0.7734, 0.9321], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.8764, 0.7324]. Recommendation = [0.0, 0.9238, 0.8772], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.9095, 0.8133]. Recommendation = [0.0, 0.8764, 0.7324], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.6880, 0.6144]. Recommendation = [0.0, 0.8764, 0.7324], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6610, 0.9378] = 431.1056, sampling [1.0, 0.4637, 0.6805]. Recommendation = [0.0, 0.6880, 0.6144], Current Cost = 5016.00, Rho = 1.000
