(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.1239, 0.1492]. Recommendation = [0.0, -0.6998, 0.7993], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, 0.1289, -0.1086]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.5280, 0.3601]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.1927, 0.6162]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -1.2032, 1.1562]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.3942, -0.0816]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -1.1227, 0.6239]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.8438, 1.2820]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -1.0031, 1.0113]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.1272, -0.2437]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.7280, 0.5375]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.2914, 0.1610]. Recommendation = [0.0, -0.1239, 0.1492], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, 0.1053, 0.2430]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.0915, -0.0574]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.7917, 0.1112]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -1.2602, 1.3423]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, 0.3730, -0.1533]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.3317, 0.3269]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, 0.0582, -0.2892]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.5662, 1.0794]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.4267, 0.0909]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -1.4363, 1.0681]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.9683, 1.5047]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.5155, 0.5822]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.9063, 0.8465]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.8155, 0.3684]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, 0.2698, 0.0736]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.0395, 0.0254]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.5882, 0.2330]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -1.2752, 1.5657]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.2440, 0.2672]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.0808, 0.2694]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.8038, 0.6636]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6998, 0.7993] = 443.8248, sampling [1.0, -0.3902, -0.3707]. Recommendation = [0.0, -0.2914, 0.1610], Current Cost = 5038.00, Rho = 1.000
