(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.2166, 0.6927]. Recommendation = [0.0, -0.0428, -0.0421], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.0890, 0.2988]. Recommendation = [0.0, -0.0428, -0.0421], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.6123, 1.0158]. Recommendation = [0.0, -0.0428, -0.0421], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.1989, 0.9684]. Recommendation = [0.0, -0.0428, -0.0421], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.6376, 0.4822]. Recommendation = [0.0, -0.0428, -0.0421], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.8670, 0.7871]. Recommendation = [0.0, -0.0428, -0.0421], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.2756, 1.3326]. Recommendation = [0.0, 0.5857, 0.6424], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.3680, 0.2797]. Recommendation = [0.0, 0.5857, 0.6424], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.4247, 0.5730]. Recommendation = [0.0, 0.3167, 0.3365], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.1362, 0.4691]. Recommendation = [0.0, 0.3680, 0.2797], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.9273, 1.1096]. Recommendation = [0.0, 0.3680, 0.2797], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.2822, 0.0581]. Recommendation = [0.0, 0.3680, 0.2797], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.9732, 0.4317]. Recommendation = [0.0, 0.2652, 0.1639], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.7346, 0.6617]. Recommendation = [0.0, 0.2652, 0.1639], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.6659, 0.1886]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.3390, 0.9378]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.0354, 0.1590]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.5112, 0.7673]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.5218, 1.0902]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.4034, 0.3981]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.2711, 0.7240]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.8396, 0.9875]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.5589, 0.3435]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.8127, 0.4567]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.2535, 1.5216]. Recommendation = [0.0, 0.8162, 0.6212], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 1.2126, 1.2732]. Recommendation = [0.0, 0.8162, 0.6212], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.8944, 1.3883]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 1.1145, 1.0072]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 1.4826, 1.0947]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 1.1891, 1.6691]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 0.8034, 1.7659]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 1.0978, 1.4548]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, 1.4042, 1.5009]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.2275, 0.0090]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.6577, 0.5158]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.4862, 0.1866]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.0428, -0.0421] = 455.0198, sampling [1.0, -0.7996, 0.8771]. Recommendation = [0.0, 0.7346, 0.6617], Current Cost = 5041.00, Rho = 1.000
