(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.3118, 0.1121]. Recommendation = [0.0, -1.0266, 1.1324], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.3739, 0.7899]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.0483, 0.3532]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.1765, -0.3393]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.1171, 0.1427]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.8844, -0.3152]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.5731, 0.4355]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.4870, 0.8602]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.5704, 1.4801]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.1804, -0.2843]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.7872, 0.7649]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.0895, 0.5445]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.6572, -0.0067]. Recommendation = [0.0, -0.1963, 0.1048], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.2538, 0.4207]. Recommendation = [0.0, -0.1963, 0.1048], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.4168, -0.6340]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.2052, 1.1540]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.5419, 0.4559]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.4277, 0.2015]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.1086, 1.5189]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.1459, -0.0291]. Recommendation = [0.0, -0.3118, 0.1121], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.6217, 1.0213]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.0999, 1.9633]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.4811, -0.1822]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.1317, -0.6311]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.7039, 0.2520]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.0451, 0.7391]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.0290, 1.9189]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.5907, -0.0814]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.8272, 0.5031]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.3512, 1.3961]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.2760, 0.0389]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.0248, 0.8586]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.3232, 0.6221]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.8289, 1.2581]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.2191, 0.3983]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.6872, 1.9999]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.3744, 1.9122]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.0054, -0.1686]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.1985, -0.5368]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.7994, 0.9157]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.8776, 0.5042]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.7042, 0.6319]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.7671, 0.2293]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.1772, 1.2132]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.8059, 1.3619]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.1166, 0.8993]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.4091, 1.6863]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.5568, 1.2728]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.0498, 1.8120]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.1084, 1.5109]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.7650, 1.9895]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.5539, 1.0317]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.9298, 1.0901]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.9842, 0.7017]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.8885, 1.0023]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.3000, 1.4313]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.3970, 0.2940]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.4425, 1.9829]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.0691, 0.3869]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.1310, 1.7161]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.3482, 0.6834]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -1.9582, 1.4636]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 0.6455, 1.7919]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, 1.3146, 1.8780]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -1.0266, 1.1324] = 451.5762, sampling [1.0, -0.4869, 0.6413]. Recommendation = [0.0, -0.1459, -0.0291], Current Cost = 5069.00, Rho = 1.000
