(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.1797, 0.0902]. Recommendation = [0.0, 0.0116, -0.0769], Current Cost = 5005.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.3530, -0.1323]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5006.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.0523, -0.2320]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5007.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.2942, -0.0325]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5008.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.0256, 0.0216]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5009.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.3686, -0.3956]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5010.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.0818, 0.2676]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5011.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.3370, 0.2586]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5012.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.3454, 0.1463]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5013.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.1147, 0.5510]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5014.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.1722, 0.2919]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5015.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.2606, 0.7514]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5016.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.0670, 0.4603]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5017.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.5269, 1.4177]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5018.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.5587, 0.0822]. Recommendation = [0.0, -0.2113, 0.1371], Current Cost = 5019.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.2837, 0.4282]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5020.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.0215, 0.8881]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5021.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.4392, 0.3380]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5022.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.4124, 0.0446]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5023.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.2160, -0.0024]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5024.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.1661, 0.1827]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5025.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.0591, -0.4202]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5026.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.1275, -0.1813]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5027.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.2287, 0.4815]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5028.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.1632, 0.3657]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5029.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, -0.6033, -0.1958]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5030.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.4828, 0.6221]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5031.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.3062, 0.2975]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5032.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.6777, 1.0089]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5033.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.3815, 1.0176]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5034.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.9682, 1.4689]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5035.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.9173, 1.7045]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5036.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.9407, 1.0681]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5037.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.7805, 1.2284]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5038.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.7957, 0.7769]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5039.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.6292, 0.7902]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5040.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 0.5039, 0.3839]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5041.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 1.1774, 1.3310]. Recommendation = [0.0, -0.1797, 0.0902], Current Cost = 5042.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 1.1419, 1.5661]. Recommendation = [0.0, 1.1774, 1.3310], Current Cost = 5043.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 1.0357, 1.3504]. Recommendation = [0.0, 1.1774, 1.3310], Current Cost = 5044.00, Rho = 0.994
(iter 10) [0.0, 0.0116, -0.0769] = 454.7289, sampling [1.0, 1.1096, 1.1413]. Recommendation = [0.0, 1.1774, 1.3310], Current Cost = 5045.00, Rho = 0.994
