(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.3383, -0.6163]. Recommendation = [0.0, 0.3939, -0.9718], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.4081, -0.3801]. Recommendation = [0.0, 0.3383, -0.6163], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.1861, -0.2440]. Recommendation = [0.0, 0.4081, -0.3801], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.3867, -0.0856]. Recommendation = [0.0, 0.1861, -0.2440], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.2387, 0.0166]. Recommendation = [0.0, 0.3867, -0.0856], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.1980, -0.1152]. Recommendation = [0.0, 0.3867, -0.0856], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.4075, 0.2318]. Recommendation = [0.0, 0.3867, -0.0856], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.4975, 0.0205]. Recommendation = [0.0, 0.4075, 0.2318], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.3030, 0.1886]. Recommendation = [0.0, 0.4075, 0.2318], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.6044, 0.1413]. Recommendation = [0.0, 0.4075, 0.2318], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.2767, 0.4947]. Recommendation = [0.0, 0.4075, 0.2318], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3939, -0.9718] = 328.9214, sampling [1.0, 0.4495, 0.3627]. Recommendation = [0.0, 0.4075, 0.2318], Current Cost = 5016.00, Rho = 1.000
