(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.3172, 0.4230]. Recommendation = [0.0, 0.5689, 0.2012], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.5011, 0.4169]. Recommendation = [0.0, 0.3172, 0.4230], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.4345, 0.2053]. Recommendation = [0.0, 0.3172, 0.4230], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.1674, 0.2964]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.0941, 0.6052]. Recommendation = [0.0, 0.3408, 0.3422], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.2998, 0.7127]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.3408, 0.3422]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.1957, 0.4721]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.3637, 0.5479]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, -0.1372, 0.3975]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.0199, 0.3174]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, -0.1351, 0.7908]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.0031, 0.5062]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.5557, 0.3334]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.2494, 0.3384]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.1402, -0.0085]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, 0.3749, 0.0373]. Recommendation = [0.0, 0.4345, 0.2053], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5689, 0.2012] = 454.6166, sampling [1.0, -0.1227, 0.1473]. Recommendation = [0.0, 0.4009, 0.1426], Current Cost = 5022.00, Rho = 1.000
