(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.7386, 1.5826]. Recommendation = [0.0, 1.1058, 1.8726], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.7958, 1.9386]. Recommendation = [0.0, 1.1058, 1.8726], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.1009, 1.6242]. Recommendation = [0.0, 1.1058, 1.8726], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.9830, 1.3350]. Recommendation = [0.0, 1.1009, 1.6242], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.6869, 1.1571]. Recommendation = [0.0, 0.9830, 1.3350], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.1984, 1.3413]. Recommendation = [0.0, 0.9830, 1.3350], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.0693, 1.1053]. Recommendation = [0.0, 1.1252, 1.3875], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.3169, 1.1320]. Recommendation = [0.0, 1.0693, 1.1053], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.8835, 0.9381]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.2604, 1.4645]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.9840, 1.4752]. Recommendation = [0.0, 1.0087, 1.1613], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.4633, 0.9205]. Recommendation = [0.0, 1.0087, 1.1613], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.4206, 1.3720]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.2135, 0.8372]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.1228, 0.9914]. Recommendation = [0.0, 1.1252, 1.3875], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.1359, 1.2539]. Recommendation = [0.0, 1.1252, 1.3875], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.9387, 0.7388]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.6555, 0.6994]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.7258, 0.9615]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.8053, 0.8260]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.4203, 1.7234]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.5239, 1.3474]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.2355, 1.6893]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.0059, 0.8628]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 0.9799, 1.1018]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.1058, 1.8726] = 414.0653, sampling [1.0, 1.1252, 1.3875]. Recommendation = [0.0, 1.1359, 1.2539], Current Cost = 5030.00, Rho = 1.000
