(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -1.1653, 0.3550]. Recommendation = [0.0, -0.9449, 1.0378], Current Cost = 5005.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -1.2643, 0.9120]. Recommendation = [0.0, -0.9449, 1.0378], Current Cost = 5006.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -1.0553, 1.1551]. Recommendation = [0.0, -0.9449, 1.0378], Current Cost = 5007.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.5750, 0.5981]. Recommendation = [0.0, -0.9449, 1.0378], Current Cost = 5008.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.6196, 0.1050]. Recommendation = [0.0, -0.5750, 0.5981], Current Cost = 5009.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.8560, 0.8167]. Recommendation = [0.0, -0.5750, 0.5981], Current Cost = 5010.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.7031, 0.4100]. Recommendation = [0.0, -0.5750, 0.5981], Current Cost = 5011.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.5881, 1.0490]. Recommendation = [0.0, -0.5750, 0.5981], Current Cost = 5012.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.7417, -0.2350]. Recommendation = [0.0, -0.5750, 0.5981], Current Cost = 5013.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.4575, 0.2960]. Recommendation = [0.0, -0.5750, 0.5981], Current Cost = 5014.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.4471, -0.0513]. Recommendation = [0.0, -0.4575, 0.2960], Current Cost = 5015.00, Rho = 0.997
(iter 10) [0.0, -0.9449, 1.0378] = 450.4149, sampling [1.0, -0.3223, 0.4318]. Recommendation = [0.0, -0.4575, 0.2960], Current Cost = 5016.00, Rho = 0.997
