(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.3409, 0.5689]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.8578, 0.6051]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, 0.1183, 0.5571]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.5581, 0.9311]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.5194, 0.1953]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, 0.0318, 0.2465]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.9895, 0.2677]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.5827, 0.4910]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.1740, 0.4232]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, 0.3388, 0.4486]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.8467, 0.8913]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -1.2317, 0.6519]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5065, 0.3161] = 455.7025, sampling [1.0, -0.1548, 0.7987]. Recommendation = [0.0, 0.5065, 0.3161], Current Cost = 5017.00, Rho = 1.000
