(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.1554, 0.9346]. Recommendation = [0.0, -1.0038, 1.2551], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.0714, 0.5780]. Recommendation = [0.0, -1.0038, 1.2551], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.6307, 1.0816]. Recommendation = [0.0, -1.0038, 1.2551], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.2968, 1.5348]. Recommendation = [0.0, -1.0038, 1.2551], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.4064, 0.5889]. Recommendation = [0.0, -1.0038, 1.2551], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.6995, 0.7288]. Recommendation = [0.0, -0.4064, 0.5889], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.9281, 0.9560]. Recommendation = [0.0, -0.4064, 0.5889], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.4879, 0.8181]. Recommendation = [0.0, -0.4064, 0.5889], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.2649, 0.8086]. Recommendation = [0.0, -0.4064, 0.5889], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.3099, 0.3455]. Recommendation = [0.0, -0.4064, 0.5889], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.4691, 0.5174]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.1474, 0.6716]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.2133, 0.4166]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.8118, 1.1107]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.4561, 0.2974]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.6582, 0.5000]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.3304, 0.4389]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.9992, 0.6892]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -1.2427, 0.9059]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.8916, 0.4841]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.5211, 0.4410]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.1254, 0.1102]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.1952, 0.1479]. Recommendation = [0.0, 0.3099, 0.3455], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.2026, 0.2654]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.5152, 0.2209]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.3280, 0.0942]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.6585, 0.4605]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.6544, 0.2599]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.4163, 0.0294]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.0530, 0.1149]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -0.2890, 0.1785]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.9407, 0.6962]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.8493, 1.1064]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.7603, 0.8655]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.4988, 1.1462]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.8143, 0.2925]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.1560, 0.8815]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.1455, 0.4805]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.9322, 0.9138]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.2153, 1.2986]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.8695, 1.5666]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.1094, 1.1484]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.9851, 1.2876]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.3948, 1.0368]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.3140, 1.6277]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.1618, 1.4713]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.1196, 1.9635]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.6904, 1.5625]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 0.4944, 1.8909]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, 1.1426, 1.7033]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -1.2864, 1.2698]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0038, 1.2551] = 446.1625, sampling [1.0, -1.1983, 1.1192]. Recommendation = [0.0, -0.1952, 0.1479], Current Cost = 5056.00, Rho = 1.000
