(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 0.5805, 1.5317]. Recommendation = [0.0, 1.1379, 1.5428], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1205, 1.4819]. Recommendation = [0.0, 1.1379, 1.5428], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1663, 1.4862]. Recommendation = [0.0, 1.1205, 1.4819], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1408, 1.4432]. Recommendation = [0.0, 1.1205, 1.4819], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1776, 1.5168]. Recommendation = [0.0, 1.1408, 1.4432], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1714, 1.3277]. Recommendation = [0.0, 1.1408, 1.4432], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.2407, 1.3460]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 0.9737, 1.3596]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.2100, 1.2393]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.2446, 1.2784]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.0361, 1.1326]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 0.8773, 1.2539]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1566, 1.0854]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.1866, 1.1045]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.0496, 1.0314]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 1.2341, 1.1362]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, 0.9176, 0.9839]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, -0.3270, 0.5938]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, -0.4706, 0.2590]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.1379, 1.5428] = 450.1374, sampling [1.0, -0.6277, 0.4498]. Recommendation = [0.0, 1.1714, 1.3277], Current Cost = 5024.00, Rho = 1.000
