(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.8226, 0.1454]. Recommendation = [0.0, -0.2145, -0.3752], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -1.0709, 0.7467]. Recommendation = [0.0, -0.2145, -0.3752], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.6526, -0.2448]. Recommendation = [0.0, -0.7841, 0.4622], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.6671, 0.5345]. Recommendation = [0.0, -0.7841, 0.4622], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.3766, 0.1911]. Recommendation = [0.0, -0.7841, 0.4622], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -1.3737, 0.2521]. Recommendation = [0.0, -0.5467, 0.1784], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.8131, 0.9643]. Recommendation = [0.0, -0.5372, 0.1372], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.4317, -0.1018]. Recommendation = [0.0, -0.5372, 0.1372], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.5467, 0.1784]. Recommendation = [0.0, -0.5467, 0.1784], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -1.0665, 1.2692]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.6601, 1.3503]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.8454, 0.6663]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -1.1128, 0.9889]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.4549, 0.3572]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -1.3927, 1.1815]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.6491, 0.3731]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.1774, 0.0733]. Recommendation = [0.0, -0.3766, 0.1911], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.2508, 0.3435]. Recommendation = [0.0, -0.1774, 0.0733], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.2607, -0.1648]. Recommendation = [0.0, -0.1774, 0.0733], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.5570, 0.8977]. Recommendation = [0.0, -0.1774, 0.0733], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -0.3970, 0.5461]. Recommendation = [0.0, -0.1774, 0.0733], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2145, -0.3752] = 437.0879, sampling [1.0, -1.0838, 1.5821]. Recommendation = [0.0, -0.1774, 0.0733], Current Cost = 5026.00, Rho = 1.000
