(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -0.9516, 1.7991]. Recommendation = [0.0, -1.0682, 1.8592], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -0.9310, 1.9701]. Recommendation = [0.0, -1.0682, 1.8592], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.1531, 1.9143]. Recommendation = [0.0, -1.0682, 1.8592], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.2124, 1.7744]. Recommendation = [0.0, -1.1531, 1.9143], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.1324, 1.6219]. Recommendation = [0.0, -1.2124, 1.7744], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.0444, 1.6515]. Recommendation = [0.0, -1.2124, 1.7744], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.2083, 1.6402]. Recommendation = [0.0, -1.2124, 1.7744], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.3270, 1.7228]. Recommendation = [0.0, -1.2083, 1.6402], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.3317, 1.8284]. Recommendation = [0.0, -1.2083, 1.6402], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.3830, 1.8025]. Recommendation = [0.0, -1.3317, 1.8284], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.3440, 1.8535]. Recommendation = [0.0, -1.3317, 1.8284], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -0.9350, 1.4714]. Recommendation = [0.0, -1.3440, 1.8535], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.1087, 1.3917]. Recommendation = [0.0, -1.3440, 1.8535], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -1.0298, 1.3053]. Recommendation = [0.0, -1.1087, 1.3917], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.0682, 1.8592] = 400.4631, sampling [1.0, -0.8958, 1.2494]. Recommendation = [0.0, -1.1087, 1.3917], Current Cost = 5019.00, Rho = 1.000
