(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.1125, -0.1762]. Recommendation = [0.0, -0.2690, -0.2219], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.1330, 0.0327]. Recommendation = [0.0, -0.1125, -0.1762], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, 0.0013, -0.0857]. Recommendation = [0.0, -0.1330, 0.0327], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, 0.0283, 0.1311]. Recommendation = [0.0, -0.1330, 0.0327], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, 0.0443, 0.0001]. Recommendation = [0.0, -0.1330, 0.0327], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.2158, 0.0823]. Recommendation = [0.0, -0.1330, 0.0327], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.1245, 0.0730]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.1204, 0.2990]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.2974, 0.1580]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.3893, 0.0919]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.3339, 0.2340]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, 0.0150, -0.1699]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, 0.1826, -0.1043]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, -0.1175, -0.2255]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2690, -0.2219] = 446.0319, sampling [1.0, 0.0622, -0.2331]. Recommendation = [0.0, -0.2158, 0.0823], Current Cost = 5019.00, Rho = 1.000
