(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.0616, 0.3994]. Recommendation = [0.0, -0.1561, -0.1862], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.1450, -0.0637]. Recommendation = [0.0, -0.1561, -0.1862], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.2597, 0.2623]. Recommendation = [0.0, -0.1561, -0.1862], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.3284, 0.7640]. Recommendation = [0.0, -0.2597, 0.2623], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.0124, 0.0189]. Recommendation = [0.0, -0.2597, 0.2623], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.6106, 0.2912]. Recommendation = [0.0, -0.2597, 0.2623], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.5088, 0.8323]. Recommendation = [0.0, -0.2597, 0.2623], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.3093, 0.2089]. Recommendation = [0.0, -0.2597, 0.2623], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.4956, 0.0407]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.4481, 0.4578]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.3841, -0.1228]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.2309, -0.0331]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.1426, 0.1432]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.4425, 0.2575]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.7102, -0.0480]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.4569, 0.2350]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.2846, 0.1480]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.9201, 0.5718]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.8449, 0.3901]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.8961, 0.9066]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.2102, 0.7249]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.6505, 0.6300]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.8420, 0.7375]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.0983, 0.2814]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.2826, 0.3068]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.5566, 0.1178]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.6340, 1.2334]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.7305, 0.4871]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.4274, 0.3716]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.2676, 0.4078]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.1537, -0.0858]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.1759, 0.6731]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.5863, 0.3550]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.9944, 0.3511]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.7948, 0.7827]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.0365, -0.2244]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.1355, -0.1733]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.5488, 0.5743]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.4722, 0.0730]. Recommendation = [0.0, 0.3093, 0.2089], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.3545, 0.1803]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.7277, 0.2306]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.3449, -0.3528]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.8994, 0.8034]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.6769, 1.0536]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.6137, 0.6771]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.8077, 0.6434]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.5648, -0.0072]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.3725, 0.4965]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.0879, 1.1746]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.2215, 0.4688]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.7372, 0.9359]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.0837, 1.1390]. Recommendation = [0.0, 0.4722, 0.0730], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.0656, 0.9964]. Recommendation = [0.0, 1.0837, 1.1390], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.2213, 1.1792]. Recommendation = [0.0, 1.0837, 1.1390], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.1391, 1.2850]. Recommendation = [0.0, 1.0837, 1.1390], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.9544, 1.3552]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.1594, 1.1991]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.2144, 1.4227]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.3943, 1.2604]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.1258, 1.4922]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.0349, 0.7312]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.9018, 0.3140]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.6024, 0.2189]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, -0.9983, 0.5247]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.3674, 0.5607]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 1.1182, 1.0188]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.4170, 0.2742]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.1561, -0.1862] = 450.5316, sampling [1.0, 0.9886, 1.6520]. Recommendation = [0.0, 1.1391, 1.2850], Current Cost = 5072.00, Rho = 1.000
