(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.0277, 0.0851]. Recommendation = [0.0, 0.9596, 0.4715], Current Cost = 5005.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.4465, 0.5844]. Recommendation = [0.0, 0.0277, 0.0851], Current Cost = 5006.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.5784, 0.0694]. Recommendation = [0.0, 0.0277, 0.0851], Current Cost = 5007.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.1004, -0.3886]. Recommendation = [0.0, 0.5046, 0.2397], Current Cost = 5008.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.4414, 0.1671]. Recommendation = [0.0, 0.4823, 0.2000], Current Cost = 5009.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.0001, 0.4849]. Recommendation = [0.0, 0.4823, 0.2000], Current Cost = 5010.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.3242, -0.1636]. Recommendation = [0.0, 0.4823, 0.2000], Current Cost = 5011.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.3395, -0.4232]. Recommendation = [0.0, 0.4823, 0.2000], Current Cost = 5012.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.3455, 0.2621]. Recommendation = [0.0, 0.3902, 0.1497], Current Cost = 5013.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.9135, 1.0287]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5014.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.3187, 1.0842]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5015.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.2492, -0.0753]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5016.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.6920, 0.7803]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5017.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.3120, 0.8365]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5018.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.6791, 0.3209]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5019.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.9173, -0.1179]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5020.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.4724, 0.6129]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5021.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.3039, 0.4093]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5022.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.1480, 0.8196]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5023.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.9723, 1.4623]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5024.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.2345, 1.2737]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5025.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.1900, 0.1190]. Recommendation = [0.0, 0.3455, 0.2621], Current Cost = 5026.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.0764, -0.1252]. Recommendation = [0.0, -0.1900, 0.1190], Current Cost = 5027.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.7694, 0.3041]. Recommendation = [0.0, -0.1900, 0.1190], Current Cost = 5028.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.6401, 1.3555]. Recommendation = [0.0, -0.1900, 0.1190], Current Cost = 5029.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.0508, 1.1871]. Recommendation = [0.0, -0.1900, 0.1190], Current Cost = 5030.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.6008, -0.1105]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5031.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.0084, 0.8851]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5032.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.2378, -0.6245]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5033.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.3497, 0.3537]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5034.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.5690, 0.2733]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5035.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.1457, -0.2619]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5036.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.8071, 0.8033]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5037.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.4820, 1.2189]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5038.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.6934, 0.6640]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5039.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.5354, 1.2263]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5040.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.4659, 0.8293]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5041.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.9611, 1.9386]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5042.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.3208, 1.6502]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5043.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.0426, 0.2965]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5044.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.1439, 1.7303]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5045.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.1058, 1.4769]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5046.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.2429, 0.6989]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5047.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.6958, 0.9949]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5048.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.2681, -0.8169]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5049.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.0359, 1.6810]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5050.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.6219, 0.6189]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5051.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.5880, -0.3591]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5052.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.4877, 0.3867]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5053.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.4263, 0.0934]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5054.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.0812, 0.6858]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5055.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.0109, 0.3743]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5056.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.9828, 1.1650]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5057.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.0325, 0.9148]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5058.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.7672, 0.9891]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5059.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.2764, 0.4384]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5060.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.4898, 0.4256]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5061.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.4385, -0.3666]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5062.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.3736, 0.9806]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5063.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.0551, 0.6402]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5064.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.0509, 1.6009]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5065.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.1780, 1.3371]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5066.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.8822, 1.3897]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5067.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.5241, 1.6229]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5068.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.2190, 1.9748]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5069.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.7817, 1.9135]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5070.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.3199, 1.7065]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5071.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.4341, 1.4082]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5072.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.1006, 1.0497]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5073.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.1841, 0.2659]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5074.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.3100, 0.0519]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5075.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.5286, 1.9694]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5076.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.8659, 0.1944]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5077.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.2020, 0.2164]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5078.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.3843, 1.4990]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5079.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.0487, -0.7828]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5080.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.2405, 1.5047]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5081.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.7295, 0.0899]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5082.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.4720, 0.8537]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5083.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.3320, -0.2100]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5084.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.8994, 1.1801]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5085.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.9820, 1.5785]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5086.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.3815, 1.8796]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5087.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.1689, 1.1631]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5088.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -0.2664, 0.5498]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5089.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 0.7558, -0.7714]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5090.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, 1.0941, 1.2962]. Recommendation = [0.0, 1.0508, 1.1871], Current Cost = 5091.00, Rho = 0.998
(iter 10) [0.0, 0.9596, 0.4715] = 436.0984, sampling [1.0, -1.1344, 1.7692]. Recommendation = [0.0, 1.0941, 1.2962], Current Cost = 5092.00, Rho = 0.998
