(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.1844, 0.6013]. Recommendation = [0.0, 0.1192, -0.1388], Current Cost = 5005.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.5356, 0.7419]. Recommendation = [0.0, 0.1192, -0.1388], Current Cost = 5006.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.0345, 0.2051]. Recommendation = [0.0, 0.1192, -0.1388], Current Cost = 5007.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.3284, 1.0263]. Recommendation = [0.0, 0.1192, -0.1388], Current Cost = 5008.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.3624, 0.3619]. Recommendation = [0.0, 0.1192, -0.1388], Current Cost = 5009.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.6525, 0.5016]. Recommendation = [0.0, -0.3624, 0.3619], Current Cost = 5010.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.2016, 0.5065]. Recommendation = [0.0, -0.3624, 0.3619], Current Cost = 5011.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.0455, 0.4084]. Recommendation = [0.0, -0.3624, 0.3619], Current Cost = 5012.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.1153, 0.8672]. Recommendation = [0.0, -0.3624, 0.3619], Current Cost = 5013.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.1521, 0.0709]. Recommendation = [0.0, -0.3624, 0.3619], Current Cost = 5014.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.1246, 0.0029]. Recommendation = [0.0, -0.3624, 0.3619], Current Cost = 5015.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.3089, 0.2025]. Recommendation = [0.0, -0.0931, 0.0281], Current Cost = 5016.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.5024, 0.4544]. Recommendation = [0.0, -0.0931, 0.0281], Current Cost = 5017.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.0031, 0.0515]. Recommendation = [0.0, -0.0931, 0.0281], Current Cost = 5018.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.1452, 0.2734]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5019.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.8032, 0.6497]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5020.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.5403, 0.2356]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5021.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.2104, 0.1751]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5022.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.6628, 1.0286]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5023.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.6125, 0.8512]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5024.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.3259, 0.7312]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5025.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.2514, 0.3935]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5026.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.3838, 0.0463]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5027.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.0420, 0.6239]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5028.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.7966, 0.8820]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5029.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.3915, 0.7791]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5030.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.4076, 0.3082]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5031.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.3850, 0.4669]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5032.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.3573, 0.1313]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5033.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.7913, 0.7536]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5034.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.0073, 1.2316]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5035.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.7948, 0.4010]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5036.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.6704, 0.3303]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5037.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.5527, 0.3463]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5038.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.6234, 0.5723]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5039.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.5991, 0.3424]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5040.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.4600, 0.5904]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5041.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.4877, 0.1396]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5042.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.4137, -0.0120]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5043.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.1628, -0.0326]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5044.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.7576, 0.8776]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5045.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.5820, 1.0538]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5046.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.6001, 0.7234]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5047.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.8596, 0.6126]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5048.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.7730, 0.4051]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5049.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.8037, 0.5457]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5050.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.9995, 0.7479]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5051.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.9363, 1.1311]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5052.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 0.8409, 1.0185]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5053.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, 1.0066, 0.9518]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5054.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.9451, 0.5107]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5055.00, Rho = 0.998
(iter 10) [0.0, 0.1192, -0.1388] = 453.1820, sampling [1.0, -0.8109, 0.5568]. Recommendation = [0.0, -0.1246, 0.0029], Current Cost = 5056.00, Rho = 0.998
