(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.7864, 1.5753]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.0614, 1.9737]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.2889, 1.5797]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.1506, 1.7234]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.1597, 1.2428]. Recommendation = [0.0, -1.2945, 1.6915], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.6034, 1.6201]. Recommendation = [0.0, -1.2945, 1.6915], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.8111, 1.0380]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.3834, 0.9862]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.8683, 1.2791]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.0013, 1.1014]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.0724, 1.3367]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.3018, 0.9968]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.9940, 0.8138]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.7550, 0.7810]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.8471, 0.9525]. Recommendation = [0.0, -0.8471, 0.9525], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.3853, 1.4682]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.0285, 1.5389]. Recommendation = [0.0, -1.3359, 1.8287], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -1.2945, 1.6915]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.5457, 0.5923]. Recommendation = [0.0, -1.2131, 1.6327], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.3359, 1.8287] = 450.6486, sampling [1.0, -0.8253, 0.6196]. Recommendation = [0.0, -0.5457, 0.5923], Current Cost = 5024.00, Rho = 1.000
