(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.1093, 0.6082]. Recommendation = [0.0, 0.0790, 0.0307], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.2597, 0.0445]. Recommendation = [0.0, 0.0790, 0.0307], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.3363, 0.3582]. Recommendation = [0.0, -0.2597, 0.0445], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.4093, 0.8016]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.5126, -0.0731]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.2015, 0.3739]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.1864, -0.2556]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.3205, 0.6901]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.1143, 0.4974]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.1304, 0.1252]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.4642, 0.1901]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.5537, 0.5293]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.4357, -0.2988]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.0758, 1.0792]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.2292, 0.1511]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.3634, 0.5111]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.6325, 0.7623]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.2089, -0.0969]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.6081, 0.4005]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, -0.8059, 0.0129]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.5230, 0.2522]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.7751, 0.6208]. Recommendation = [0.0, -0.1304, 0.1252], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.7066, 0.3691]. Recommendation = [0.0, 0.7751, 0.6208], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.0790, 0.0307] = 455.3921, sampling [1.0, 0.9063, 0.7546]. Recommendation = [0.0, 0.7751, 0.6208], Current Cost = 5028.00, Rho = 1.000
