(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.1757, -0.3217]. Recommendation = [0.0, 0.1609, -0.7017], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.0730, -0.0893]. Recommendation = [0.0, -0.1757, -0.3217], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.0844, -0.3646]. Recommendation = [0.0, 0.0730, -0.0893], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.1631, 0.1283]. Recommendation = [0.0, -0.0100, -0.2778], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.2752, -0.1192]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.1238, 0.3062]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.0530, 0.0553]. Recommendation = [0.0, -0.0530, 0.0553], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.2953, 0.0773]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.2524, -0.1367]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.0349, -0.1622]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.0826, 0.0519]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.4101, 0.5044]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.0452, 0.6974]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.1263, 0.3765]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.3395, 0.2677]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.2469, 0.4572]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.3987, -0.4298]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.0576, -0.5795]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.4997, 0.0128]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.2802, 0.1640]. Recommendation = [0.0, -0.1631, 0.1283], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.4715, -0.2462]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.0684, 0.2470]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.4735, 0.0386]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.7104, 0.4270]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.5136, 0.3940]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.6344, 0.8006]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.4254, 0.7300]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.7271, 0.1936]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.6657, 0.5859]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.4652, -0.1709]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.3054, -0.4231]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.9343, 0.6234]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.8070, 0.6044]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.8807, 0.9761]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.9140, 0.7747]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.6311, 1.0118]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.9404, 0.4015]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.4110, 0.2681]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.1803, -0.1306]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.0100, -0.2778]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.6917, 0.0093]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.3171, 0.5099]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.2075, 0.2732]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.1859, -0.2850]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.3880, 0.0745]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.1729, 0.9813]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 1.1021, 0.8195]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 1.1777, 0.5560]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.1841, 0.6152]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.2886, 0.2279]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.2093, -0.0343]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.2495, -0.2655]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.5261, 0.6284]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.4764, 0.3670]. Recommendation = [0.0, -0.2377, 0.1332], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.5336, 0.1269]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.3750, 0.3130]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, -0.0864, -0.2299]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.1027, -0.5478]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 1.1194, 1.1531]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 0.7946, 1.2433]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 1.2103, 1.0239]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.7017] = 402.6585, sampling [1.0, 1.0712, 1.3368]. Recommendation = [0.0, -0.2802, 0.1640], Current Cost = 5066.00, Rho = 1.000
