(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.1860, 1.0667]. Recommendation = [0.0, 0.7366, 1.2382], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.4706, 1.3735]. Recommendation = [0.0, 0.7366, 1.2382], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, -0.0471, 1.3299]. Recommendation = [0.0, 0.7366, 1.2382], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.5587, 0.9985]. Recommendation = [0.0, 0.7366, 1.2382], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.5909, 1.1747]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.1615, 0.7374]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.3938, 0.9429]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.0186, 0.7789]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.0110, 0.9781]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.1648, 0.8897]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.4747, 0.6751]. Recommendation = [0.0, 0.5587, 0.9985], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.3650, 0.8116]. Recommendation = [0.0, 0.4747, 0.6751], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.7030, 0.9134]. Recommendation = [0.0, 0.4747, 0.6751], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.6428, 0.7101]. Recommendation = [0.0, 0.7030, 0.9134], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.5197, 0.8841]. Recommendation = [0.0, 0.6428, 0.7101], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.2260, 0.5151]. Recommendation = [0.0, 0.6428, 0.7101], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, -0.0439, 0.4689]. Recommendation = [0.0, 0.6428, 0.7101], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7366, 1.2382] = 407.8430, sampling [1.0, 0.0930, 0.5807]. Recommendation = [0.0, 0.6428, 0.7101], Current Cost = 5022.00, Rho = 1.000
