(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.1782, 0.5020]. Recommendation = [0.0, 0.6113, 0.6836], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.1908, 0.7864]. Recommendation = [0.0, 0.6113, 0.6836], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.5389, 0.6019]. Recommendation = [0.0, 0.6113, 0.6836], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3632, 0.1709]. Recommendation = [0.0, -0.5389, 0.6019], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.2389, 0.3364]. Recommendation = [0.0, -0.4413, 0.4142], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.0890, 0.4726]. Recommendation = [0.0, -0.4413, 0.4142], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.4413, 0.4142]. Recommendation = [0.0, -0.4413, 0.4142], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.1231, 0.1363]. Recommendation = [0.0, -0.3632, 0.1709], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.4383, -0.0750]. Recommendation = [0.0, -0.2796, 0.2337], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.3705, 0.6491]. Recommendation = [0.0, -0.2434, 0.2076], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.5483, 0.2486]. Recommendation = [0.0, -0.2434, 0.2076], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.2206, 0.7517]. Recommendation = [0.0, -0.2434, 0.2076], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.0595, 0.0461]. Recommendation = [0.0, -0.2434, 0.2076], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.1257, -0.0862]. Recommendation = [0.0, -0.2434, 0.2076], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.0942, 0.3539]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.7837, 0.5894]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.6707, 0.4436]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.5844, 0.9443]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.7062, -0.1058]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.2526, -0.3326]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.0638, 0.2702]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.9438, 0.8282]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.7933, 0.7723]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.6136, -0.5053]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.5430, -0.2659]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.1315, 1.1313]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.0874, -0.1500]. Recommendation = [0.0, -0.2022, -0.0308], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.3149, 0.1185]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.4664, 0.4793]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.0080, -0.4177]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.2819, -0.6828]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.1844, 0.6777]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.8415, 1.0870]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3012, 0.0529]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.0767, -0.1357]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.4860, 0.7573]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.8521, 0.4373]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3130, 0.3241]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.9940, 0.6614]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.2717, -0.0488]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.1091, 0.1406]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.5645, 1.2511]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.0821, 1.0249]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.5323, 0.1065]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.4935, 0.9563]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.0069, -0.6799]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.1072, -0.1747]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.8946, 0.9402]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.5927, 0.2773]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.4710, 0.0589]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.4010, -0.2705]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.1749, -0.4932]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.9701, 1.2430]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.4172, -0.4999]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.2522, 1.0562]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.0144, 0.7192]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.2434, 0.2076]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.8215, 0.1021]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.1570, 0.8456]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.2022, -0.0308]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3088, -1.0299]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.2368, 1.1273]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.8114, 1.4925]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.1800, 1.3288]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.0193, 1.4231]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3878, 0.4939]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.6864, 0.5427]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.5540, 0.3996]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.6952, -0.8625]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.0466, 0.4547]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3984, -0.1850]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.5313, -0.1031]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.7555, 0.8124]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.7997, 0.6272]. Recommendation = [0.0, -0.1257, -0.0862], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.8136, 0.4102]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.6736, 0.1530]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.8564, 1.0325]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.5240, 1.3568]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.6683, 1.0634]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.1639, 1.5692]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.0165, 0.6415]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.8696, 0.8509]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.8728, 0.6956]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.0791, 0.9221]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.9955, 1.2813]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.9811, 1.1145]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.8803, 1.2251]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.2662, 1.2847]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.0256, 1.4875]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.3054, 1.0555]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.7814, 1.4804]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.0912, 1.3813]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.2303, 1.5780]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.0015, 1.8155]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.4883, 1.5436]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.2859, 1.4309]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.2836, 1.7758]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.5282, 1.2650]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.4402, 1.9366]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.1760, 1.9898]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.6282, 1.7598]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.5971, 1.9242]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.7164, 0.3767]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.2639, -0.7347]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.3557, -0.4626]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.0646, -0.9874]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.0542, 1.2204]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.7499, 1.2098]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.1654, 0.5790]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.9189, 0.4695]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 1.1705, 0.7340]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -1.4185, 0.5658]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, -0.3483, 1.0470]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6113, 0.6836] = 446.5478, sampling [1.0, 0.4212, -0.1638]. Recommendation = [0.0, 0.7997, 0.6272], Current Cost = 5118.00, Rho = 1.000
