(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.5962, 0.0211]. Recommendation = [0.0, -0.8676, -0.1166], Current Cost = 5005.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.3272, -0.1066]. Recommendation = [0.0, -0.5962, 0.0211], Current Cost = 5006.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.4115, 0.1953]. Recommendation = [0.0, -0.3272, -0.1066], Current Cost = 5007.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.2995, 0.0752]. Recommendation = [0.0, -0.4633, 0.0956], Current Cost = 5008.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.4846, -0.0090]. Recommendation = [0.0, -0.2995, 0.0752], Current Cost = 5009.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.1285, 0.1770]. Recommendation = [0.0, -0.2995, 0.0752], Current Cost = 5010.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.2508, 0.2787]. Recommendation = [0.0, -0.2995, 0.0752], Current Cost = 5011.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.0325, -0.0326]. Recommendation = [0.0, -0.2564, 0.1387], Current Cost = 5012.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.2179, -0.0367]. Recommendation = [0.0, -0.2564, 0.1387], Current Cost = 5013.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, 0.0141, 0.3169]. Recommendation = [0.0, -0.2564, 0.1387], Current Cost = 5014.00, Rho = 0.995
(iter 10) [0.0, -0.8676, -0.1166] = 377.2301, sampling [1.0, -0.3927, 0.4712]. Recommendation = [0.0, -0.2564, 0.1387], Current Cost = 5015.00, Rho = 0.995
