(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.7771, -0.6683]. Recommendation = [0.0, 0.3900, -0.5049], Current Cost = 5005.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.5866, -0.0961]. Recommendation = [0.0, 0.3900, -0.5049], Current Cost = 5006.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.5470, 0.2053]. Recommendation = [0.0, 0.5866, -0.0961], Current Cost = 5007.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.2707, 0.0176]. Recommendation = [0.0, 0.5470, 0.2053], Current Cost = 5008.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.5265, 0.5327]. Recommendation = [0.0, 0.4809, 0.1539], Current Cost = 5009.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.7390, 0.3003]. Recommendation = [0.0, 0.4809, 0.1539], Current Cost = 5010.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.3849, 0.3714]. Recommendation = [0.0, 0.4809, 0.1539], Current Cost = 5011.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.3305, 0.1360]. Recommendation = [0.0, 0.4432, 0.2432], Current Cost = 5012.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.4026, -0.2762]. Recommendation = [0.0, 0.3305, 0.1360], Current Cost = 5013.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.4240, 0.2248]. Recommendation = [0.0, 0.3305, 0.1360], Current Cost = 5014.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.5583, 0.3678]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5015.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.6266, 0.1071]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5016.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.6190, 0.8218]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5017.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.3760, 0.7531]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5018.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.7891, 0.5839]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5019.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.6975, 0.5361]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5020.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.2086, 0.3103]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5021.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.7836, 0.8257]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5022.00, Rho = 0.995
(iter 10) [0.0, 0.3900, -0.5049] = 412.7550, sampling [1.0, 0.1817, -0.2414]. Recommendation = [0.0, 0.4240, 0.2248], Current Cost = 5023.00, Rho = 0.995
