(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.3086, -0.0545]. Recommendation = [0.0, -0.4310, -0.3728], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.4793, 0.1051]. Recommendation = [0.0, -0.3086, -0.0545], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.2444, 0.3854]. Recommendation = [0.0, -0.3086, -0.0545], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.2490, 0.1449]. Recommendation = [0.0, -0.3086, -0.0545], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.4249, 0.8079]. Recommendation = [0.0, -0.2490, 0.1449], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.4532, 0.4117]. Recommendation = [0.0, -0.2490, 0.1449], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.5952, 1.3049]. Recommendation = [0.0, -0.2490, 0.1449], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.1015, 0.0317]. Recommendation = [0.0, -0.2490, 0.1449], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.0196, 0.2905]. Recommendation = [0.0, -0.2381, 0.0785], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.1762, 0.5479]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.1906, 0.2724]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.3056, 0.0705]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.5312, 0.2697]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.1360, -0.0947]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.1730, -0.2180]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.1554, 0.0662]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.5031, 0.5300]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.0369, -0.0040]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.3439, 0.4801]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.5063, -0.0236]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.2525, -0.0899]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.6239, 0.3998]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.3325, -0.2807]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.6471, 0.6996]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.2381, 0.0785]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.1038, 0.1608]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.7583, 0.5368]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.7681, 0.1323]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.6707, 0.2658]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.7165, -0.1741]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.5863, 0.1212]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.0281, -0.0880]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.8065, 0.8304]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.8551, 0.3100]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.0131, -0.2844]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.1428, -0.1384]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.0977, -0.3778]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.7269, 0.6403]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.1311, 0.4957]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.0222, 0.7601]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.2997, 0.2547]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.2127, 0.3517]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.2019, 0.1713]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.3606, 0.0597]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.2801, -0.0754]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.4230, 0.2003]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.3343, 0.1932]. Recommendation = [0.0, 0.3343, 0.1932], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.4987, 0.3900]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.2902, 0.5584]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.1210, 0.0090]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.3883, 0.1417]. Recommendation = [0.0, -0.1554, 0.0662], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.4513, 0.2337]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.6907, 0.0206]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.2574, 0.8737]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.5824, 0.2080]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.3689, -0.0179]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.5271, -0.0372]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.4152, -0.1512]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, 0.1550, -0.3709]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.7204, 0.7970]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.4310, -0.3728] = 423.0508, sampling [1.0, -0.5778, 0.6832]. Recommendation = [0.0, 0.3883, 0.1417], Current Cost = 5065.00, Rho = 1.000
