(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.0169, 0.5244]. Recommendation = [0.0, 0.2113, 0.1985], Current Cost = 5005.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.0097, 0.2476]. Recommendation = [0.0, 0.2113, 0.1985], Current Cost = 5006.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, 0.1032, 0.3469]. Recommendation = [0.0, 0.2113, 0.1985], Current Cost = 5007.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.2984, 0.3365]. Recommendation = [0.0, 0.2113, 0.1985], Current Cost = 5008.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.2209, 0.2438]. Recommendation = [0.0, -0.2984, 0.3365], Current Cost = 5009.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.5116, 0.3100]. Recommendation = [0.0, -0.2209, 0.2438], Current Cost = 5010.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.4069, 0.5176]. Recommendation = [0.0, -0.2209, 0.2438], Current Cost = 5011.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.3110, 0.0827]. Recommendation = [0.0, -0.2209, 0.2438], Current Cost = 5012.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.1383, 0.1085]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5013.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.4463, 0.1235]. Recommendation = [0.0, -0.1383, 0.1085], Current Cost = 5014.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.3176, 0.2567]. Recommendation = [0.0, -0.1383, 0.1085], Current Cost = 5015.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.3947, 0.4073]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5016.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.2918, 0.7132]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5017.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.0285, -0.0162]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5018.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.0489, 0.1331]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5019.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.1538, -0.1088]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5020.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.3807, -0.1250]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5021.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.2872, 0.0369]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5022.00, Rho = 0.997
(iter 10) [0.0, 0.2113, 0.1985] = 453.3125, sampling [1.0, -0.7292, 0.2485]. Recommendation = [0.0, -0.3176, 0.2567], Current Cost = 5023.00, Rho = 0.997
