(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.2451, 0.2037]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.1917, -0.0131]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.0236, 0.2790]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.2040, 0.5946]. Recommendation = [0.0, 0.0497, -0.0049], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.4395, 0.3221]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.5192, 0.0330]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.2893, 0.4103]. Recommendation = [0.0, 0.3231, 0.2859], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.1859, 0.7075]. Recommendation = [0.0, 0.3231, 0.2859], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.5490, 0.5115]. Recommendation = [0.0, 0.3231, 0.2859], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.6353, 0.2088]. Recommendation = [0.0, 0.3231, 0.2859], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.2060, 0.8985]. Recommendation = [0.0, 0.3231, 0.2859], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.4307, -0.2244]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.0371, 0.4697]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.2848, -0.1045]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.6590, -0.1385]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.0490, 0.0394]. Recommendation = [0.0, -0.0213, -0.0761], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.1722, 0.3458]. Recommendation = [0.0, 0.0497, -0.0049], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.2073, 0.1913]. Recommendation = [0.0, 0.0497, -0.0049], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.0497, -0.0049]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.1303, 0.1800]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.3231, 0.2859]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.3205, 0.3028]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.4269, 0.5133]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.2219, 0.5257]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.5049, 0.8881]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.2466, 1.0198]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.3481, 0.0887]. Recommendation = [0.0, -0.2073, 0.1913], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.1926, -0.0200]. Recommendation = [0.0, -0.2306, 0.1868], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.5254, 0.3696]. Recommendation = [0.0, -0.2306, 0.1868], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.6325, 0.6420]. Recommendation = [0.0, -0.1926, -0.0200], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.5220, 0.6006]. Recommendation = [0.0, -0.1926, -0.0200], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.4123, 0.3395]. Recommendation = [0.0, -0.1926, -0.0200], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, -0.4317, 0.1737]. Recommendation = [0.0, -0.1926, -0.0200], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.1683, -0.1826]. Recommendation = [0.0, -0.2895, 0.2237], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.4484, 0.5333]. Recommendation = [0.0, -0.2895, 0.2237], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.0213, -0.0761] = 454.6707, sampling [1.0, 0.6229, 0.3775]. Recommendation = [0.0, -0.2895, 0.2237], Current Cost = 5040.00, Rho = 1.000
