(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.5362, 0.8862]. Recommendation = [0.0, 0.7008, -0.8106], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.4003, 0.6569]. Recommendation = [0.0, -0.5362, 0.8862], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.3704, 0.8335]. Recommendation = [0.0, -0.4003, 0.6569], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.5587, 0.5949]. Recommendation = [0.0, -0.4003, 0.6569], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.6550, 0.7484]. Recommendation = [0.0, -0.5587, 0.5949], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.4938, 0.7410]. Recommendation = [0.0, -0.5587, 0.5949], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.6233, 0.5416]. Recommendation = [0.0, -0.5587, 0.5949], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.8136, 0.6897]. Recommendation = [0.0, -0.5587, 0.5949], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.4735, 0.5684]. Recommendation = [0.0, -0.5587, 0.5949], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.5159, 0.3512]. Recommendation = [0.0, -0.4735, 0.5684], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.2449, 0.4106]. Recommendation = [0.0, -0.4735, 0.5684], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.3362, 0.2673]. Recommendation = [0.0, -0.4735, 0.5684], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.4597, 0.2302]. Recommendation = [0.0, -0.3362, 0.2673], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7008, -0.8106] = 286.7727, sampling [1.0, -0.1820, 0.1926]. Recommendation = [0.0, -0.3362, 0.2673], Current Cost = 5018.00, Rho = 1.000
