(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.6569, -0.1925]. Recommendation = [0.0, 0.8223, -0.2730], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.5485, -0.0316]. Recommendation = [0.0, 0.6569, -0.1925], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.6415, 0.0346]. Recommendation = [0.0, 0.5485, -0.0316], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.5129, 0.1500]. Recommendation = [0.0, 0.5485, -0.0316], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.3564, -0.0277]. Recommendation = [0.0, 0.5129, 0.1500], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.2474, 0.1065]. Recommendation = [0.0, 0.5129, 0.1500], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.3716, 0.3838]. Recommendation = [0.0, 0.5129, 0.1500], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.2266, 0.3487]. Recommendation = [0.0, 0.5129, 0.1500], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.4861, 0.2989]. Recommendation = [0.0, 0.5129, 0.1500], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.2663, 0.4988]. Recommendation = [0.0, 0.4930, 0.1874], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.0893, 0.3332]. Recommendation = [0.0, 0.4930, 0.1874], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.0526, 0.6290]. Recommendation = [0.0, 0.4930, 0.1874], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.1552, 0.1700]. Recommendation = [0.0, 0.4930, 0.1874], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.8223, -0.2730] = 366.1881, sampling [1.0, 0.4338, -0.1325]. Recommendation = [0.0, 0.4930, 0.1874], Current Cost = 5018.00, Rho = 1.000
