(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.5676, 0.5751]. Recommendation = [0.0, -0.1466, 0.4194], Current Cost = 5005.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.2443, 0.4704]. Recommendation = [0.0, 0.5676, 0.5751], Current Cost = 5006.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.4231, 0.2178]. Recommendation = [0.0, 0.2443, 0.4704], Current Cost = 5007.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.5685, 0.2660]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5008.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.2928, 0.3399]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5009.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 1.0303, 0.8233]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5010.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.2144, 0.1166]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5011.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.8567, 0.5141]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5012.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.7900, 0.2716]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5013.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.6984, 0.9407]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5014.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.7201, 0.6342]. Recommendation = [0.0, 0.4231, 0.2178], Current Cost = 5015.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 0.7078, 0.4833]. Recommendation = [0.0, 0.7201, 0.6342], Current Cost = 5016.00, Rho = 0.991
(iter 10) [0.0, -0.1466, 0.4194] = 439.1479, sampling [1.0, 1.0217, 0.6424]. Recommendation = [0.0, 0.7201, 0.6342], Current Cost = 5017.00, Rho = 0.991
