(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.2929, 0.7852]. Recommendation = [0.0, -0.2772, 0.6723], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.9933, 1.0802]. Recommendation = [0.0, -0.2772, 0.6723], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.7838, 0.9505]. Recommendation = [0.0, 0.9933, 1.0802], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.8377, 1.3159]. Recommendation = [0.0, 0.9933, 1.0802], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.5765, 1.0935]. Recommendation = [0.0, 0.9933, 1.0802], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 1.0444, 0.8082]. Recommendation = [0.0, 0.9933, 1.0802], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 1.1631, 1.0913]. Recommendation = [0.0, 0.9933, 1.0802], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.6943, 0.7451]. Recommendation = [0.0, 1.1631, 1.0913], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.0950, 0.4200]. Recommendation = [0.0, 1.1631, 1.0913], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.5753, 0.3960]. Recommendation = [0.0, 1.1631, 1.0913], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.4326, 0.5741]. Recommendation = [0.0, 1.1631, 1.0913], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.8567, 0.5350]. Recommendation = [0.0, 1.1631, 1.0913], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.8811, 0.7197]. Recommendation = [0.0, 0.8567, 0.5350], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.3247, 0.2165]. Recommendation = [0.0, 0.8567, 0.5350], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.1049, 0.1417]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.4932, 0.1907]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.8221, 0.3069]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 1.0362, 0.5450]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.2979, 0.1061]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.2449, 0.1996]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 1.3015, 0.9921]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 1.0511, 1.2329]. Recommendation = [0.0, 0.3247, 0.2165], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.4203, 0.0830]. Recommendation = [0.0, 1.0511, 1.2329], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, 0.5952, 0.1201]. Recommendation = [0.0, 0.4203, 0.0830], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, -0.1335, 0.0556]. Recommendation = [0.0, 0.4203, 0.0830], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2772, 0.6723] = 419.2101, sampling [1.0, -0.2410, 0.3550]. Recommendation = [0.0, 0.4203, 0.0830], Current Cost = 5030.00, Rho = 1.000
