(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.1183, -0.0073]. Recommendation = [0.0, 0.4068, -0.3516], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.3484, 0.4747]. Recommendation = [0.0, 0.1183, -0.0073], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.2015, 0.1588]. Recommendation = [0.0, -0.3484, 0.4747], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.0161, 0.3448]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.6996, 0.4596]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.5301, 0.8170]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.4727, 0.2836]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.1114, 0.6562]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.9100, 0.7962]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.6494, 0.6672]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.1841, -0.1350]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.0453, -0.3174]. Recommendation = [0.0, -0.0869, 0.0193], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.4396, 0.0646]. Recommendation = [0.0, -0.0417, -0.1069], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.0869, 0.0193]. Recommendation = [0.0, -0.0417, -0.1069], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.0009, -0.1397]. Recommendation = [0.0, -0.0417, -0.1069], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.3080, -0.0898]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.9379, 0.5420]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.2032, -0.3018]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.8367, 0.2558]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.6270, 0.1677]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.2419, 0.2320]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.3087, 0.9750]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.7579, 0.9269]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.0643, 0.2284]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.7773, 0.6292]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.5030, 0.6715]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.3048, 0.1607]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.3951, -0.1786]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.4702, 0.4193]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.1578, -0.2981]. Recommendation = [0.0, -0.1457, 0.0850], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.1522, 0.1033]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.6821, 1.2050]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.0731, 1.0034]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.9991, 1.2115]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.1316, 0.8413]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.3404, 0.6350]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.4334, 0.2122]. Recommendation = [0.0, -0.2015, 0.1588], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.3976, 0.4482]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.0294, 0.5139]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.5341, -0.0530]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.3190, 0.0421]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.1000, 0.7818]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.2778, 0.3320]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.3148, 1.1722]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.1665, 1.4559]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.8255, 1.5266]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.1627, 1.1383]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.2988, 0.7375]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.5633, 0.1484]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.1524, 1.3488]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.8179, 1.1762]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.6729, -0.0468]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.4834, 1.3685]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.2815, 0.9028]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.1350, 0.3525]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.5448, 0.3109]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.4399, -0.0752]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.4049, 1.3926]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.1430, 1.7064]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.4339, 1.7902]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.5599, 1.5988]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.1043, 1.9829]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.3025, 1.8446]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.9833, 1.7384]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -1.5875, 1.1280]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.8088, 0.3761]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.1931, 1.1224]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.6143, 0.5748]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.4812, 0.5267]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.4683, 0.9518]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.5920, 0.7073]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.3386, 0.7545]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.7064, 0.3675]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, 0.1485, -0.0950]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.4068, -0.3516] = 429.2145, sampling [1.0, -0.5390, 0.9597]. Recommendation = [0.0, 0.4334, 0.2122], Current Cost = 5079.00, Rho = 1.000
