(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.1474, 0.8558]. Recommendation = [0.0, -0.3420, 0.5854], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.6097, 1.1110]. Recommendation = [0.0, -0.3420, 0.5854], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.7105, 1.3963]. Recommendation = [0.0, -0.3420, 0.5854], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, -0.0237, 0.6047]. Recommendation = [0.0, -0.3420, 0.5854], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, -0.2132, 0.7937]. Recommendation = [0.0, -0.3420, 0.5854], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, -0.1742, 0.3378]. Recommendation = [0.0, -0.3420, 0.5854], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, -0.2023, 0.4636]. Recommendation = [0.0, -0.1742, 0.3378], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.4722, 0.6705]. Recommendation = [0.0, -0.1742, 0.3378], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.1794, 0.3921]. Recommendation = [0.0, -0.1742, 0.3378], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.2414, 0.5429]. Recommendation = [0.0, 0.1794, 0.3921], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.0243, 0.4319]. Recommendation = [0.0, 0.1794, 0.3921], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.4243, 0.9199]. Recommendation = [0.0, 0.1794, 0.3921], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.9250, 1.1708]. Recommendation = [0.0, 0.1794, 0.3921], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3420, 0.5854] = 432.5576, sampling [1.0, 0.7261, 0.8593]. Recommendation = [0.0, 0.1794, 0.3921], Current Cost = 5018.00, Rho = 1.000
