(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.4705, -0.1968]. Recommendation = [0.0, 0.5903, -0.1590], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.5206, -0.2968]. Recommendation = [0.0, 0.4705, -0.1968], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.3618, -0.2708]. Recommendation = [0.0, 0.4705, -0.1968], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.4136, -0.3008]. Recommendation = [0.0, 0.4705, -0.1968], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.5505, -0.1797]. Recommendation = [0.0, 0.4705, -0.1968], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.2809, -0.1182]. Recommendation = [0.0, 0.4705, -0.1968], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.4224, 0.0241]. Recommendation = [0.0, 0.2809, -0.1182], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.3138, 0.0088]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.5401, -0.0355]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.2870, 0.1112]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.1109, -0.0871]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.1311, -0.3222]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.2215, -0.3384]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.0227, 0.0605]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.1668, 0.1957]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.0054, -0.2551]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.0092, -0.0409]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.1031, -0.1344]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.2517, 0.1067]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.0686, -0.4832]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.1190, -0.3302]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.0870, 0.0228]. Recommendation = [0.0, 0.4224, 0.0241], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.0641, 0.1847]. Recommendation = [0.0, -0.0870, 0.0228], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.2373, 0.0176]. Recommendation = [0.0, -0.0870, 0.0228], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.1280, 0.1625]. Recommendation = [0.0, -0.2373, 0.0176], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.1779, 0.0519]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.2811, -0.2149]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.3040, 0.0985]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.2657, 0.2334]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, -0.1402, 0.2960]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.3543, 0.2559]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.2746, 0.3458]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.5059, 0.1686]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5903, -0.1590] = 430.3864, sampling [1.0, 0.1856, 0.4665]. Recommendation = [0.0, -0.1779, 0.0519], Current Cost = 5038.00, Rho = 1.000
