(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.2567, 0.3357]. Recommendation = [0.0, 0.1697, -0.0098], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.5777, 0.4835]. Recommendation = [0.0, -0.2567, 0.3357], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.1343, 0.0981]. Recommendation = [0.0, -0.2567, 0.3357], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.4185, 0.1890]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.5258, 0.8223]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.8888, 1.0500]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.8255, 0.7916]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.0392, 0.3914]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.0090, 0.0189]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.3849, 0.5643]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.2294, 1.4288]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.1786, 1.0868]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.9271, 1.3806]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.1897, -0.0248]. Recommendation = [0.0, -0.1343, 0.0981], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.7665, 0.2809]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.3793, -0.0363]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.7434, 0.5127]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.5830, 0.3039]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.3337, 0.2102]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.3977, 1.6172]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.1090, 0.1943]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.3577, 0.4240]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.0497, -0.1454]. Recommendation = [0.0, -0.1897, -0.0248], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.1085, 0.0285]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.1530, -0.1783]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.4761, 1.3068]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.1425, 1.6640]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.0029, -0.1059]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.4008, 0.2962]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.6866, 0.0387]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.4761, 0.0855]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.9237, 0.4231]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.7097, 1.2549]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.2263, 0.4743]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.0823, 0.0448]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.1809, 1.2793]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.1468, 0.9218]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.4284, -0.2021]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.3421, 1.8282]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.4899, 0.6283]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.9683, 1.2371]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.8706, 0.5684]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.0609, -0.2787]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.2109, -0.2705]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.0050, -0.2170]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.0990, -0.0552]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.0907, 0.0778]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.9339, 0.9447]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.2005, 0.7938]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.2158, 0.3084]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.0193, 1.4916]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.2462, 1.6363]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.0061, 0.2121]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.6093, 0.9880]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.7021, 0.1972]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.2399, 0.6693]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.5437, -0.1033]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.7066, 0.3584]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.8865, 0.6951]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.0325, -0.1223]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.9026, 1.7762]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.1193, -0.4225]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.3230, -0.3681]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.1488, -0.3035]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -1.3305, 1.7298]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.1747, 0.0825]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, -0.7572, -0.1665]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.1800, 0.3312]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.2769, 0.2016]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.3452, 0.0583]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.2981, -0.0519]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.4161, 0.2779]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.2923, 0.4134]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.4422, 0.1244]. Recommendation = [0.0, -0.1085, 0.0285], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.1697, -0.0098] = 455.4618, sampling [1.0, 0.3843, 0.3631]. Recommendation = [0.0, 0.4422, 0.1244], Current Cost = 5079.00, Rho = 1.000
