(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.3983, 1.2118]. Recommendation = [0.0, 0.6550, 0.3214], Current Cost = 5005.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.5881, 0.5908]. Recommendation = [0.0, 0.6550, 0.3214], Current Cost = 5006.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.3931, 0.5072]. Recommendation = [0.0, 0.6550, 0.3214], Current Cost = 5007.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.1508, 0.6862]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5008.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.1670, 1.0554]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5009.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.7813, 1.0859]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5010.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.7988, 1.5099]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5011.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.9858, 1.2498]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5012.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.5641, 0.8553]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5013.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -1.0412, 0.8961]. Recommendation = [0.0, 0.5412, 0.5776], Current Cost = 5014.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.8824, 0.8190]. Recommendation = [0.0, -1.0092, 1.1726], Current Cost = 5015.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.0377, 0.4501]. Recommendation = [0.0, -1.0092, 1.1726], Current Cost = 5016.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.2238, 0.6106]. Recommendation = [0.0, -1.0092, 1.1726], Current Cost = 5017.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.6631, 0.6214]. Recommendation = [0.0, -1.0092, 1.1726], Current Cost = 5018.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.3424, 0.4855]. Recommendation = [0.0, -1.0092, 1.1726], Current Cost = 5019.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.3019, 0.3394]. Recommendation = [0.0, -1.0092, 1.1726], Current Cost = 5020.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, 0.4670, 0.4005]. Recommendation = [0.0, 0.3019, 0.3394], Current Cost = 5021.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.3388, 0.7533]. Recommendation = [0.0, 0.3019, 0.3394], Current Cost = 5022.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -1.1011, 1.0338]. Recommendation = [0.0, 0.3019, 0.3394], Current Cost = 5023.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.7167, 0.7465]. Recommendation = [0.0, 0.3019, 0.3394], Current Cost = 5024.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.0956, 0.2798]. Recommendation = [0.0, 0.3019, 0.3394], Current Cost = 5025.00, Rho = 0.995
(iter 10) [0.0, 0.6550, 0.3214] = 455.0212, sampling [1.0, -0.5325, 0.4621]. Recommendation = [0.0, 0.3019, 0.3394], Current Cost = 5026.00, Rho = 0.995
