(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0759, 0.8129]. Recommendation = [0.0, 0.0994, 0.5691], Current Cost = 5005.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1821, 0.6939]. Recommendation = [0.0, 0.0994, 0.5691], Current Cost = 5006.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.3159, 0.9409]. Recommendation = [0.0, 0.0994, 0.5691], Current Cost = 5007.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0835, 0.6440]. Recommendation = [0.0, 0.0994, 0.5691], Current Cost = 5008.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1354, 1.1484]. Recommendation = [0.0, 0.0994, 0.5691], Current Cost = 5009.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1891, 0.5995]. Recommendation = [0.0, 0.0994, 0.5691], Current Cost = 5010.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.0821, 0.7228]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5011.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.0472, 0.9080]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5012.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0326, 0.7341]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5013.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.0324, 0.5865]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5014.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.4902, 0.6046]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5015.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.5242, 0.7407]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5016.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.4406, 0.8745]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5017.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.4640, 0.4833]. Recommendation = [0.0, 0.1891, 0.5995], Current Cost = 5018.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1843, 0.3244]. Recommendation = [0.0, 0.4640, 0.4833], Current Cost = 5019.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0385, 0.3225]. Recommendation = [0.0, 0.1843, 0.3244], Current Cost = 5020.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.3203, 0.2292]. Recommendation = [0.0, 0.1843, 0.3244], Current Cost = 5021.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.2059, 0.1957]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5022.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.4346, 0.2262]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5023.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.3454, 0.1057]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5024.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.5409, 0.4218]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5025.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.4827, 0.1225]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5026.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.6263, 0.2954]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5027.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.3261, -0.0125]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5028.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0557, 0.0746]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5029.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1630, 0.1170]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5030.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.4655, -0.0033]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5031.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.2172, -0.0934]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5032.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.6031, 0.0683]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5033.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1286, 0.2659]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5034.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.5007, -0.1177]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5035.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.5527, -0.0442]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5036.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.0662, 0.1508]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5037.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.1609, 0.3953]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5038.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0220, -0.0439]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5039.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.0947, -0.2355]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5040.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, 0.1793, -0.2003]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5041.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.1574, -0.0392]. Recommendation = [0.0, 0.3203, 0.2292], Current Cost = 5042.00, Rho = 0.999
(iter 10) [0.0, 0.0994, 0.5691] = 424.2122, sampling [1.0, -0.2278, 0.1593]. Recommendation = [0.0, -0.1574, -0.0392], Current Cost = 5043.00, Rho = 0.999
