(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.5756, 0.3643]. Recommendation = [0.0, -0.0798, -0.0049], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.4480, 0.6737]. Recommendation = [0.0, -0.0798, -0.0049], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.9126, 0.4644]. Recommendation = [0.0, -0.0798, -0.0049], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.3626, 0.0927]. Recommendation = [0.0, -0.5868, 0.5373], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.2400, 0.3365]. Recommendation = [0.0, -0.5868, 0.5373], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.7677, 0.7399]. Recommendation = [0.0, -0.5868, 0.5373], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.7735, -0.0247]. Recommendation = [0.0, -0.5868, 0.5373], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -1.1961, 0.6453]. Recommendation = [0.0, -0.4157, 0.2953], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.8183, 0.2491]. Recommendation = [0.0, -0.4157, 0.2953], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.3839, -0.1188]. Recommendation = [0.0, -0.4157, 0.2953], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.5508, 0.1044]. Recommendation = [0.0, -0.4157, 0.2953], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.5868, 0.5373]. Recommendation = [0.0, -0.0798, -0.0049], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.4248, 0.4253]. Recommendation = [0.0, -0.0798, -0.0049], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.9521, 0.6982]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.1633, 0.1399]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.4105, 1.0348]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.2055, 0.6048]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.7212, 0.4090]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -1.0490, 0.2128]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.4157, 0.2953]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -1.1633, 1.0279]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.7934, 1.1700]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.9992, 1.1062]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -0.6313, 0.7743]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0798, -0.0049] = 455.1213, sampling [1.0, -1.0453, 0.8609]. Recommendation = [0.0, -0.4248, 0.4253], Current Cost = 5029.00, Rho = 1.000
