(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.5173, 0.6210]. Recommendation = [0.0, -0.3945, -0.0374], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.0137, 0.5814]. Recommendation = [0.0, -0.5173, 0.6210], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.7151, 0.2442]. Recommendation = [0.0, -0.5173, 0.6210], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.9038, 0.8969]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.4317, 1.0546]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.4392, 0.3411]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.9522, 0.4833]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.4646, 1.0851]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.8505, -0.1654]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.6025, 0.6640]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.1461, 0.2303]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.2961, 0.7762]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.3390, 0.8406]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.7278, 0.5689]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.2952, 0.6439]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.7047, 0.8941]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.2509, 0.3104]. Recommendation = [0.0, -0.4392, 0.3411], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.0054, 0.0209]. Recommendation = [0.0, 0.2509, 0.3104], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.0395, 0.3722]. Recommendation = [0.0, -0.0963, 0.0963], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.0428, 1.2930]. Recommendation = [0.0, -0.0963, 0.0963], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.8647, 0.7050]. Recommendation = [0.0, -0.0963, 0.0963], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.5460, 0.4158]. Recommendation = [0.0, 0.8360, 0.7917], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.5251, 0.1579]. Recommendation = [0.0, 0.8360, 0.7917], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.2556, -0.2357]. Recommendation = [0.0, 0.8360, 0.7917], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.2187, 0.0477]. Recommendation = [0.0, 0.8360, 0.7917], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.3305, 0.4635]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.7766, 1.1518]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.1229, 1.0756]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.6578, 0.8398]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.5899, -0.2886]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.8960, 1.1003]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.1829, 0.1926]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.3027, 0.1053]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.0773, 0.1770]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.0244, 1.2882]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.0467, -0.2136]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.7814, 0.4055]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.5003, 0.2323]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.7795, 0.5598]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.2034, -0.4582]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.1630, -0.1026]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.1611, 0.4180]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.0081, 0.7722]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.4513, -0.4543]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.7426, 1.5753]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.9717, 0.8315]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.7192, 0.0352]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.0723, 0.8706]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.1530, -0.2005]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.4434, -0.0176]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.6590, 0.1887]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.9090, 0.5139]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.7573, 0.7145]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.6332, 0.3264]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.4004, 0.3014]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.3611, 0.4265]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.2956, -0.0271]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.0539, 0.6908]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.6369, 0.5349]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.2684, 1.3284]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.0963, 0.0963]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.5967, -0.1469]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.7003, 1.1108]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.0291, -0.4021]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.3973, -0.2235]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.3933, 0.6501]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -0.2156, -0.0334]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.8360, 0.7917]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.1602, 1.6659]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, -1.2562, 1.4922]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.1516, 0.0824]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.1656, 0.4928]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.1841, -0.4918]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.8879, 1.4301]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.2252, 1.1622]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.0496, 1.2007]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.1546, 1.0463]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.2921, 1.4586]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.1448, 1.2976]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.4269, 0.9490]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 0.5741, 1.6787]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.3945, -0.0374] = 450.6291, sampling [1.0, 1.1434, 1.5648]. Recommendation = [0.0, -0.2187, 0.0477], Current Cost = 5086.00, Rho = 1.000
