(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.6077, 0.1203]. Recommendation = [0.0, -0.5011, -1.3692], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.2763, 0.2695]. Recommendation = [0.0, 0.6077, 0.1203], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.5720, 0.3924]. Recommendation = [0.0, 0.2763, 0.2695], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.4644, 0.1980]. Recommendation = [0.0, 0.2763, 0.2695], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.2724, -0.0188]. Recommendation = [0.0, 0.4644, 0.1980], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.1982, 0.5163]. Recommendation = [0.0, 0.3596, 0.1813], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.0807, 0.2214]. Recommendation = [0.0, 0.3596, 0.1813], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.0926, 0.1512]. Recommendation = [0.0, 0.3596, 0.1813], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.0612, 0.3978]. Recommendation = [0.0, 0.3596, 0.1813], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.0687, -0.1097]. Recommendation = [0.0, 0.3596, 0.1813], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.3912, -0.0023]. Recommendation = [0.0, -0.0687, -0.1097], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.1925, 0.0200]. Recommendation = [0.0, -0.0687, -0.1097], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.2949, -0.3095]. Recommendation = [0.0, -0.0587, 0.0127], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.3987, 0.4365]. Recommendation = [0.0, -0.1166, -0.0719], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.3396, 0.2900]. Recommendation = [0.0, -0.1166, -0.0719], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.1282, 0.5971]. Recommendation = [0.0, -0.1166, -0.0719], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.6642, 0.2551]. Recommendation = [0.0, -0.1166, -0.0719], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.4670, 0.1740]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.7176, -0.2862]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.5651, -0.0721]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.6159, 0.5892]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.4042, 0.7933]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.0248, -0.3010]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.1490, -0.1027]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.2084, 0.8770]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.9014, 0.4443]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.8603, 0.0177]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.6580, 0.4309]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.7918, 0.8293]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.8120, 0.6533]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.4837, -0.0941]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.3780, 0.6501]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.4239, -0.6142]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.2427, -0.4041]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.2090, -0.5018]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.5607, 1.0542]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.6301, 0.8197]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.1572, 0.9055]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.1708, 0.3202]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.5133, -0.2541]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.2991, 0.3777]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.0587, 0.0127]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -1.0744, 0.7326]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -1.1752, 0.3328]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.4757, 0.0852]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.1411, -0.1715]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.8182, 0.2280]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.8707, 0.9958]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.4929, 0.3618]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.9209, 0.8249]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.3596, 0.1813]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.3332, -0.1811]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.2780, 0.5411]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, -0.1726, 0.1692]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.8174, 0.3856]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.7679, 0.1778]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.6938, 0.7748]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.8551, 0.6249]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.7088, 0.4505]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.4902, 0.5209]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.6126, 0.9861]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.6594, -0.0796]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.0221, -0.1422]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.4075, 0.8121]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.4435, -0.2019]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.8022, 0.8944]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 1.0627, 0.5025]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.5011, -1.3692] = 191.5099, sampling [1.0, 0.9756, 0.7406]. Recommendation = [0.0, -0.1925, 0.0200], Current Cost = 5072.00, Rho = 1.000
