(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.2054, 0.3492]. Recommendation = [0.0, -0.2917, 0.6562], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.2984, 0.7077]. Recommendation = [0.0, 0.2054, 0.3492], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, -0.0166, 0.5083]. Recommendation = [0.0, 0.2054, 0.3492], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.1934, -0.1368]. Recommendation = [0.0, 0.2054, 0.3492], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.6724, 0.2360]. Recommendation = [0.0, 0.2054, 0.3492], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.3980, 0.0444]. Recommendation = [0.0, 0.3241, 0.2807], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.5890, -0.2062]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, -0.0122, 0.0997]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.2419, -0.4646]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.1752, 0.1022]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.6059, 0.5126]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.4977, 0.2860]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.9920, 0.4518]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.9253, 0.0386]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.7228, 0.8358]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.7949, 0.6290]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, -0.0511, -0.4285]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, -0.0769, -0.1259]. Recommendation = [0.0, 0.3980, 0.0444], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 1.1039, 0.7892]. Recommendation = [0.0, -0.0769, -0.1259], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.3609, 0.4777]. Recommendation = [0.0, -0.0769, -0.1259], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2917, 0.6562] = 422.0125, sampling [1.0, 0.4080, -0.2011]. Recommendation = [0.0, -0.0769, -0.1259], Current Cost = 5025.00, Rho = 1.000
