(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.0936, 1.7689]. Recommendation = [0.0, 0.5798, 1.3990], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.4473, 0.9961]. Recommendation = [0.0, 0.5798, 1.3990], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.1005, 0.5697]. Recommendation = [0.0, 0.4473, 0.9961], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.4036, 0.8901]. Recommendation = [0.0, -0.1005, 0.5697], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.0395, 0.8047]. Recommendation = [0.0, -0.1005, 0.5697], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.4806, 0.4571]. Recommendation = [0.0, -0.1005, 0.5697], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.3492, 0.0341]. Recommendation = [0.0, -0.4806, 0.4571], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.0841, 0.2053]. Recommendation = [0.0, -0.4806, 0.4571], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.2765, 0.4515]. Recommendation = [0.0, -0.3222, 0.2233], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.7110, 0.1191]. Recommendation = [0.0, -0.3222, 0.2233], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.2499, -0.2501]. Recommendation = [0.0, -0.3222, 0.2233], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, -0.5938, -0.1139]. Recommendation = [0.0, -0.3222, 0.2233], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.1045, 0.0088]. Recommendation = [0.0, -0.3222, 0.2233], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.6001, 0.6710]. Recommendation = [0.0, -0.4782, 0.1522], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.9317, 1.0514]. Recommendation = [0.0, -0.4782, 0.1522], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 1.0828, 1.6736]. Recommendation = [0.0, -0.4782, 0.1522], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 1.1423, 1.3088]. Recommendation = [0.0, -0.4782, 0.1522], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 1.5648, 1.6879]. Recommendation = [0.0, 1.1423, 1.3088], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 1.4752, 1.2054]. Recommendation = [0.0, 1.1423, 1.3088], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 0.9411, 1.9453]. Recommendation = [0.0, 1.1423, 1.3088], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5798, 1.3990] = 343.1559, sampling [1.0, 1.0479, 0.7501]. Recommendation = [0.0, 1.1423, 1.3088], Current Cost = 5025.00, Rho = 1.000
