(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, -0.4254, 1.3839]. Recommendation = [0.0, -0.9655, 1.7565], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, -0.7968, 1.3788]. Recommendation = [0.0, -0.9655, 1.7565], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, -0.5875, 0.9831]. Recommendation = [0.0, -0.7968, 1.3788], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, -0.3375, 1.0453]. Recommendation = [0.0, -0.5875, 0.9831], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, -0.3669, 0.6288]. Recommendation = [0.0, -0.5875, 0.9831], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.0146, 0.3755]. Recommendation = [0.0, -0.3669, 0.6288], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, -0.1510, 0.6063]. Recommendation = [0.0, -0.3669, 0.6288], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.2513, -0.0792]. Recommendation = [0.0, -0.3669, 0.6288], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.4389, 0.2336]. Recommendation = [0.0, 0.2513, -0.0792], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.3342, 0.4849]. Recommendation = [0.0, 0.4389, 0.2336], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.0624, 0.0691]. Recommendation = [0.0, 0.4389, 0.2336], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.3204, 0.1087]. Recommendation = [0.0, 0.3204, 0.1087], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.9655, 1.7565] = 384.4793, sampling [1.0, 0.4979, -0.3411]. Recommendation = [0.0, 0.4389, 0.2336], Current Cost = 5017.00, Rho = 1.000
