(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.3846, -0.0276]. Recommendation = [0.0, -0.6165, -0.0474], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.4128, -0.1828]. Recommendation = [0.0, -0.3846, -0.0276], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.1661, -0.1047]. Recommendation = [0.0, -0.3846, -0.0276], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.1752, 0.1352]. Recommendation = [0.0, -0.3616, -0.1037], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.0839, -0.1178]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.0916, -0.5006]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.0828, -0.2026]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.0769, 0.1703]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.2160, -0.4370]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.1199, 0.3910]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.1623, -0.2465]. Recommendation = [0.0, -0.1026, 0.1408], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.3270, 0.2385]. Recommendation = [0.0, -0.1026, 0.1408], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.1845, 0.3939]. Recommendation = [0.0, -0.1026, 0.1408], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.4469, -0.0736]. Recommendation = [0.0, -0.1026, 0.1408], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.0614, 0.3246]. Recommendation = [0.0, 0.0971, 0.0815], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.0971, 0.0815]. Recommendation = [0.0, 0.0971, 0.0815], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.4637, 0.4331]. Recommendation = [0.0, -0.2414, -0.0325], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.4964, 0.0529]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.0229, 0.7400]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.2320, 0.5531]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.4065, 0.4699]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.4897, 0.2549]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.5276, -0.3483]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.2695, -0.6779]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.6754, -0.0131]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.2898, 0.0211]. Recommendation = [0.0, -0.2898, 0.0211], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.3537, 0.8554]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.3026, 0.5389]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.6568, 0.1992]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.5658, 0.6340]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.0226, -0.7807]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.8314, 0.4191]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.7538, 0.6285]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.6903, 0.8865]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.8842, 0.2067]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.6149, 0.1487]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.2443, 1.1384]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.4404, 0.8150]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.4677, 0.6060]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.2239, 0.7265]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.3265, 0.4995]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.1026, 0.1408]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.7618, -0.2303]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.0797, 0.9755]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.7282, 0.5150]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.1403, 0.4853]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.8715, 0.7115]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.7748, 0.7995]. Recommendation = [0.0, -0.3736, 0.0437], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, 0.6293, 1.0907]. Recommendation = [0.0, 0.7328, 0.6754], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.6165, -0.0474] = 435.4062, sampling [1.0, -0.2414, -0.0325]. Recommendation = [0.0, 0.7328, 0.6754], Current Cost = 5054.00, Rho = 1.000
